"city", "lat", "lng", 
"Vanlue", "40.9751", "-83.4824", 
"Olivet", "39.9414", "-87.6379", 
"Butternut", "46.0138", "-90.4988", 
"Bethpage", "36.4844", "-86.3085", 
"Cibola", "33.3733", "-114.6792", 
"Mineral Point", "37.9455", "-90.7247", 
"Katie", "34.5833", "-97.3389", 
"Athalia", "38.5126", "-82.3093", 
"Blunt", "44.5159", "-99.9885", 
"Milan", "45.1125", "-95.9117", 
"Jennings", "36.1823", "-96.5690", 
"Belview", "44.6065", "-95.3287", 
"Scottsville", "32.5319", "-94.2465", 
"Conesus Hamlet", "42.7262", "-77.6696", 
"Christoval", "31.1976", "-100.4933", 
"Boneau", "48.2926", "-109.8632", 
"Freeburn", "37.5619", "-82.1514", 
"Malcolm", "31.1945", "-88.0016", 
"Pierson", "42.5428", "-95.8653", 
"Comfrey", "44.1111", "-94.9029", 
"Hooven", "39.1864", "-84.7632", 
"Sabillasville", "39.6973", "-77.4562", 
"Birch Hill", "46.5209", "-90.5555", 
"Askov", "46.1886", "-92.7824", 
"Darwin", "45.0968", "-94.4136", 
"Breckenridge", "39.7614", "-93.8046", 
"Grubbs", "35.6540", "-91.0755", 
"Woodland", "32.7877", "-84.5606", 
"Palisades", "35.0614", "-101.8032", 
"Gwynn", "37.4984", "-76.2883", 
"Barryton", "43.7505", "-85.1436", 
"Pocahontas", "37.3071", "-81.3438", 
"Cumbola", "40.7139", "-76.1433", 
"Sugarloaf", "40.0189", "-105.4078", 
"Mooreland", "39.9974", "-85.2513", 
"Minburn", "41.7575", "-94.0284", 
"Raymondville", "37.3398", "-91.8364", 
"Mowrystown", "39.0405", "-83.7518", 
"Hildreth", "40.3378", "-99.0458", 
"Lacona", "41.1901", "-93.3851", 
"White Lake", "45.1617", "-88.7704", 
"Scandinavia", "44.4608", "-89.1460", 
"Renner Corner", "43.6524", "-96.7044", 
"Vergas", "46.6549", "-95.8038", 
"Eschbach", "46.6670", "-120.6337", 
"Rising City", "41.1983", "-97.2974", 
"Mahaffey", "40.8744", "-78.7275", 
"New Galilee", "40.8335", "-80.4009", 
"Anchor Bay", "38.8126", "-123.5704", 
"Pakala Village", "21.9445", "-159.6436", 
"Winkelman", "32.9853", "-110.7651", 
"Mardela Springs", "38.4589", "-75.7567", 
"East Germantown", "39.8133", "-85.1369", 
"Anderson", "40.7617", "-74.9301", 
"Shaft", "39.6265", "-78.9384", 
"Fronton Ranchettes", "26.4253", "-99.0268", 
"Downing", "40.4873", "-92.3689", 
"Calumet", "47.3198", "-93.2667", 
"Oberlin", "40.2397", "-76.8156", 
"Prairie City", "40.6210", "-90.4649", 
"Sangrey", "48.2817", "-109.8166", 
"Grant", "33.9387", "-95.5156", 
"Elrama", "40.2517", "-79.9243", 
"White Oak", "34.7396", "-78.7186", 
"Deal Island", "38.1444", "-75.9417", 
"Bethune", "34.4143", "-80.3487", 
"St. John", "48.9438", "-99.7132", 
"Coaldale", "38.3563", "-105.8155", 
"Ford Cliff", "40.7608", "-79.5357", 
"Tolchester", "39.2218", "-76.2349", 
"Thompsons", "29.4906", "-95.6304", 
"Clarksburg", "38.6611", "-92.6661", 
"Belle Rive", "38.2317", "-88.7405", 
"Lewisville", "39.8068", "-85.3529", 
"Roca", "40.6583", "-96.6614", 
"Garfield", "45.9387", "-95.4942", 
"Manton", "40.4202", "-121.8540", 
"Castle Valley", "38.6325", "-109.3966", 
"Carpenter", "41.0456", "-104.3644", 
"Rio Oso", "38.9518", "-121.5310", 
"Freeport", "40.2109", "-81.2686", 
"Buckhorn", "41.0176", "-76.4968", 
"Titanic", "35.8889", "-94.7434", 
"Wheeler", "45.0441", "-91.9037", 
"Max", "47.8204", "-101.2911", 
"Wainscott", "40.9592", "-72.2508", 
"Trent", "32.4886", "-100.1233", 
"Cumberland", "39.8535", "-81.6587", 
"Warrens", "44.1287", "-90.5155", 
"Fredonia", "34.8197", "-91.4102", 
"Nipinnawasee", "37.4031", "-119.7293", 
"Lowell", "37.0509", "-94.7032", 
"Allen", "42.4144", "-96.8432", 
"Kermit", "37.8425", "-82.4086", 
"Montmorenci", "40.4705", "-87.0354", 
"Ellis Grove", "38.0095", "-89.9099", 
"Puckett", "32.0872", "-89.7819", 
"Mesa", "37.4189", "-118.5424", 
"Gladstone", "46.8595", "-102.5700", 
"Jeffers Gardens", "46.1518", "-123.8520", 
"St. Martin", "45.5028", "-94.6678", 
"Laceyville", "41.6457", "-76.1589", 
"Valley Grove", "40.0901", "-80.5690", 
"Chamisal", "36.1725", "-105.7459", 
"Oak Shores", "35.7624", "-120.9817", 
"Powhatan", "37.5427", "-77.9267", 
"Menlo", "41.5222", "-94.4043", 
"Wilton", "33.7388", "-94.1480", 
"Hume", "39.7981", "-87.8686", 
"Dexter", "43.7194", "-92.7017", 
"Varna", "41.0353", "-89.2244", 
"Bemus Point", "42.1635", "-79.3895", 
"Del Muerto", "36.1870", "-109.4348", 
"Bellevue", "33.6335", "-98.0162", 
"Turin", "33.3234", "-84.6375", 
"Ellsworth", "45.1665", "-85.2435", 
"Dawson", "40.0472", "-79.6575", 
"Kukuihaele", "20.1195", "-155.5654", 
"Mindenmines", "37.4728", "-94.5889", 
"Leroy", "31.7322", "-97.0214", 
"San Mateo", "35.3317", "-107.6469", 
"Somerville", "39.5639", "-84.6391", 
"Hersey", "43.8513", "-85.4419", 
"New Canton", "39.6370", "-91.0980", 
"Jeffers", "44.0559", "-95.1953", 
"Dobbins", "39.3657", "-121.2127", 
"Ryan", "42.3524", "-91.4852", 
"Arona", "40.2683", "-79.6579", 
"Rudd", "43.1275", "-92.9046", 
"St. Mary", "37.8737", "-89.9497", 
"South Haven", "37.0495", "-97.4013", 
"Meadow Bridge", "37.8613", "-80.8561", 
"Grangeville", "36.3439", "-119.7075", 
"St. Elizabeth", "38.2560", "-92.2665", 
"Mayetta", "39.3386", "-95.7216", 
"Newcastle", "42.6524", "-96.8740", 
"Callender", "42.3616", "-94.2955", 
"Krakow", "44.7585", "-88.2611", 
"Defiance", "40.1599", "-78.2320", 
"South Glastonbury", "45.3121", "-110.8076", 
"St. Michael", "40.3272", "-78.7701", 
"Wilcox", "40.3641", "-99.1694", 
"Wahpeton", "43.3742", "-95.1744", 
"Brimhall Nizhoni", "35.7785", "-108.6321", 
"Friesland", "43.5886", "-89.0669", 
"Dallas", "45.2591", "-91.8142", 
"Lohrville", "42.2672", "-94.5516", 
"Bigelow", "34.9975", "-92.6315", 
"Sodaville", "44.4831", "-122.8691", 
"Harvey Cedars", "39.6995", "-74.1426", 
"Pattonsburg", "40.0715", "-94.1060", 
"Grand Detour", "41.9011", "-89.4137", 
"Hudson", "43.1301", "-96.4556", 
"Orchard", "42.3370", "-98.2412", 
"Beulah", "44.6292", "-86.0964", 
"Arley", "34.0886", "-87.2074", 
"Betsy Layne", "37.5541", "-82.6262", 
"Crystal", "36.0281", "-108.9911", 
"Maynard", "44.9056", "-95.4688", 
"Spillville", "43.2031", "-91.9523", 
"Agra", "35.8950", "-96.8702", 
"Channing", "35.6819", "-102.3323", 
"Clarks", "41.2164", "-97.8396", 
"Marlboro", "40.9504", "-81.2166", 
"Granton", "44.5887", "-90.4615", 
"Corsica", "41.1817", "-79.2027", 
"Wallace", "40.8376", "-101.1645", 
"Farnhamville", "42.2768", "-94.4078", 
"Sale City", "31.2625", "-84.0214", 
"Napier Field", "31.3149", "-85.4549", 
"Canton", "43.5298", "-91.9299", 
"Uniontown", "46.5391", "-117.0861", 
"Fargo", "36.3741", "-99.6219", 
"Fort McDermitt", "41.9656", "-117.6392", 
"Universal", "39.6226", "-87.4554", 
"Nelson", "44.4213", "-92.0041", 
"Clear Lake", "41.7388", "-84.8391", 
"Bellflower", "40.3405", "-88.5258", 
"Cincinnati", "40.6309", "-92.9222", 
"Frazer", "48.0533", "-106.0481", 
"Castorland", "43.8860", "-75.5166", 
"Orient", "37.9176", "-88.9773", 
"Big Clifty", "37.5441", "-86.1514", 
"Keystone", "43.8955", "-103.4264", 
"Russian Mission", "61.7825", "-161.3567", 
"Lorimor", "41.1268", "-94.0571", 
"Neche", "48.9830", "-97.5517", 
"Wallins Creek", "36.8297", "-83.4174", 
"Emerson", "33.0973", "-93.1960", 
"St. Pierre", "48.2439", "-109.8161", 
"Earl Park", "40.6856", "-87.4200", 
"Anaktuvuk Pass", "68.1500", "-151.7162", 
"Martinton", "40.9154", "-87.7264", 
"Conesville", "40.1851", "-81.8920", 
"Mansfield", "47.8119", "-119.6379", 
"Clearfield", "40.8025", "-94.4826", 
"Apple River", "42.5022", "-90.0937", 
"Annapolis", "37.3605", "-90.6975", 
"Lawrence", "40.3042", "-80.1185", 
"Grantfork", "38.8289", "-89.6665", 
"New Ross", "39.9646", "-86.7142", 
"Evaro", "47.0737", "-114.0205", 
"Swanville", "45.9162", "-94.6388", 
"Simms", "47.4931", "-111.9474", 
"Fair Oaks", "43.4109", "-123.2194", 
"Russell", "44.3199", "-95.9474", 
"Neeses", "33.5365", "-81.1236", 
"Pacific Junction", "41.0180", "-95.7995", 
"White Plains", "33.4807", "-83.0372", 
"Creighton", "38.4965", "-94.0720", 
"Mount Gretna Heights", "40.2488", "-76.4664", 
"Tennyson", "42.6907", "-90.6868", 
"Greigsville", "42.8307", "-77.9015", 
"Iredell", "31.9866", "-97.8719", 
"Alba", "44.9786", "-84.9695", 
"Burlington", "44.4471", "-108.4320", 
"Wallula", "46.0847", "-118.9056", 
"Morgan's Point", "29.6765", "-95.0027", 
"Scandia", "39.7969", "-97.7840", 
"Darrouzett", "36.4449", "-100.3258", 
"Libertyville", "40.9583", "-92.0502", 
"Strathmoor Manor", "38.2190", "-85.6836", 
"Enchanted Oaks", "32.2667", "-96.1090", 
"Elim", "64.6184", "-162.2762", 
"Briggs", "35.9210", "-94.9000", 
"Nectar", "33.9686", "-86.6346", 
"St. Peter", "38.8676", "-88.8503", 
"Ney", "41.3806", "-84.5212", 
"New Point", "39.3098", "-85.3271", 
"Marengo", "40.4008", "-82.8109", 
"Branch", "35.3075", "-93.9556", 
"Malden", "41.4249", "-89.3698", 
"Harrisburg", "39.8107", "-83.1686", 
"Dietrich", "42.9127", "-114.2663", 
"Fincastle", "37.4994", "-79.8757", 
"Buffalo", "39.9169", "-81.5204", 
"Cameron", "35.3259", "-79.2540", 
"Patrick", "34.5752", "-80.0446", 
"Danbury", "42.2364", "-95.7216", 
"Santee", "42.8386", "-97.8495", 
"Cazadero", "38.5265", "-123.0978", 
"Lost Lake Woods", "44.7926", "-83.4223", 
"Olney Springs", "38.1663", "-103.9445", 
"Baldwin", "38.1838", "-89.8451", 
"Anderson", "64.3074", "-149.1562", 
"Clacks Canyon", "35.2203", "-114.0723", 
"Chokoloskee", "25.8146", "-81.3603", 
"Gardner", "27.3537", "-81.7895", 
"Wyoming", "41.5143", "-71.6902", 
"Cressey", "37.4210", "-120.6556", 
"Clayville", "42.9754", "-75.2488", 
"Ruby", "34.7461", "-80.1799", 
"Biggers", "36.3319", "-90.8052", 
"Ceylon", "43.5326", "-94.6305", 
"Camptonville", "39.4521", "-121.0488", 
"Ute", "42.0500", "-95.7058", 
"Wineglass", "45.6280", "-110.6233", 
"Stanton", "47.3187", "-101.3821", 
"Fayetteville", "38.3778", "-89.7966", 
"Wallace", "39.4072", "-80.4911", 
"Eastville", "37.3511", "-75.9416", 
"Mount Calm", "31.7566", "-96.8818", 
"Bulger", "40.3767", "-80.3230", 
"Burnettsville", "40.7612", "-86.5947", 
"Mitchellville", "33.9053", "-91.4983", 
"Zuehl", "29.4960", "-98.1535", 
"Howardville", "36.5684", "-89.5972", 
"Sharpsburg", "38.2016", "-83.9279", 
"Kiana", "66.9726", "-160.4344", 
"Wharton", "40.8613", "-83.4648", 
"Franklin", "42.3416", "-75.1659", 
"Chuichu", "32.7403", "-111.7821", 
"New Albany", "41.6002", "-76.4444", 
"El Nido", "37.1324", "-120.4985", 
"Amana", "41.8025", "-91.8741", 
"Flat Top Mountain", "35.3319", "-85.2000", 
"Niobrara", "42.7499", "-98.0317", 
"Aquilla", "41.5465", "-81.1730", 
"La Paloma Addition", "28.0170", "-97.5009", 
"East Rocky Hill", "40.4079", "-74.6128", 
"Vincent", "39.3749", "-81.6710", 
"Davy", "37.4759", "-81.6474", 
"Aberdeen Gardens", "47.0587", "-123.7791", 
"Butteville", "45.2562", "-122.8357", 
"Twin Groves", "35.3187", "-92.4253", 
"Scotland", "32.0472", "-82.8180", 
"Gorham", "38.8806", "-99.0237", 
"Kratzerville", "40.8588", "-76.8939", 
"So-Hi", "35.2527", "-114.1416", 
"Cornish", "41.9717", "-111.9565", 
"Forest", "32.7924", "-91.4125", 
"Stilesville", "39.6372", "-86.6343", 
"Sandy Ridge", "40.8105", "-78.2345", 
"Nordic", "43.0793", "-110.9913", 
"Canjilon", "36.4840", "-106.4334", 
"Bramwell", "37.3270", "-81.3130", 
"Wilsall", "45.9844", "-110.6604", 
"Winchester Bay", "43.6729", "-124.1828", 
"Broadlands", "39.9087", "-87.9971", 
"Bricelyn", "43.5607", "-93.8131", 
"Freetown", "38.9773", "-86.1270", 
"Tracy", "39.3799", "-94.7921", 
"North La Junta", "37.9985", "-103.5228", 
"Monaville", "37.8136", "-81.9915", 
"Goodland", "25.9252", "-81.6480", 
"Lake Lafayette", "38.9488", "-93.9713", 
"Beal City", "43.6692", "-84.9086", 
"Brooker", "29.8877", "-82.3327", 
"Northfork", "37.4196", "-81.4274", 
"Terril", "43.3058", "-94.9689", 
"Jeffersonville", "41.7799", "-74.9298", 
"Bicknell", "38.3407", "-111.5441", 
"Claremont", "37.2273", "-76.9666", 
"Platte Center", "41.5374", "-97.4886", 
"Mason", "38.9537", "-88.6259", 
"Bowbells", "48.8037", "-102.2471", 
"Bridge Creek", "35.2393", "-97.7305", 
"Belleview", "38.9792", "-84.8249", 
"Trilby", "28.4565", "-82.1940", 
"Muir Beach", "37.8654", "-122.5858", 
"Mount Olivet", "38.5317", "-84.0358", 
"Massena", "41.2506", "-94.7698", 
"Reader", "39.5690", "-80.7316", 
"Villa del Sol", "26.1915", "-97.5782", 
"Maunaloa", "21.1334", "-157.2123", 
"Edith Endave", "35.2104", "-106.5890", 
"Cruger", "33.3230", "-90.2354", 
"Flint Hill", "38.7666", "-78.1028", 
"Drummond", "46.6665", "-113.1471", 
"Newburg", "40.1371", "-77.5545", 
"Carbon Hill", "41.2970", "-88.2999", 
"Mannsville", "43.7158", "-76.0649", 
"Rushmore", "43.6197", "-95.7990", 
"Elderton", "40.6945", "-79.3421", 
"Middletown", "40.8279", "-91.2622", 
"Tolani Lake", "35.4309", "-110.8431", 
"Lynchburg", "34.0600", "-80.0770", 
"Nichols", "34.2352", "-79.1492", 
"Clipper Mills", "39.5324", "-121.1666", 
"Camp Dennison", "39.1946", "-84.2896", 
"Chewsville", "39.6484", "-77.6311", 
"Ballou", "36.1421", "-95.1998", 
"Kulm", "46.3020", "-98.9466", 
"Varnado", "30.8953", "-89.8319", 
"Toone", "35.3565", "-88.9542", 
"West Union", "34.7589", "-83.0431", 
"Buffalo", "37.5081", "-85.6992", 
"Blandburg", "40.6838", "-78.4158", 
"Tierra Grande", "27.7037", "-97.5718", 
"Manlius", "41.4554", "-89.6684", 
"Templeton", "41.9179", "-94.9413", 
"Cleo Springs", "36.4046", "-98.4400", 
"Orr", "48.0594", "-92.8248", 
"Fisk", "36.7826", "-90.2077", 
"Lancaster", "48.8577", "-96.8019", 
"Cane Beds", "36.9342", "-112.9118", 
"Lueders", "32.8004", "-99.6232", 
"Altenburg", "37.6304", "-89.5860", 
"San Mar", "39.5524", "-77.6406", 
"Felts Mills", "44.0201", "-75.7595", 
"Windsor Place", "38.9342", "-92.7026", 
"Cotton City", "32.1100", "-108.8805", 
"New Richmond", "40.1942", "-86.9779", 
"Maribel", "44.2775", "-87.8025", 
"Hyden", "37.1620", "-83.3779", 
"Grenora", "48.6199", "-103.9367", 
"Keysville", "33.2375", "-82.2289", 
"Kingston", "39.6425", "-94.0383", 
"Snoqualmie Pass", "47.4014", "-121.4109", 
"Lehigh", "34.4707", "-96.2209", 
"Scipio", "39.2491", "-112.1044", 
"Shipman", "37.7272", "-78.8423", 
"Arthur", "47.1043", "-97.2184", 
"Williamsville", "36.9737", "-90.5479", 
"Branchdale", "40.6732", "-76.3222", 
"Sunburst", "48.8777", "-111.9063", 
"Dinosaur", "40.2402", "-109.0078", 
"Quinby", "37.5533", "-75.7368", 
"Honor", "44.6666", "-86.0201", 
"Tunnelhill", "40.4783", "-78.5423", 
"Donalds", "34.3766", "-82.3467", 
"Mount Summit", "40.0035", "-85.3860", 
"Montgomery", "41.7775", "-84.8064", 
"White Stone", "37.6440", "-76.3897", 
"McVeytown", "40.4981", "-77.7415", 
"Alexandria", "40.5582", "-78.0994", 
"Saltillo", "40.2117", "-78.0062", 
"West Waynesburg", "39.9001", "-80.2006", 
"Cubero", "35.0903", "-107.5264", 
"Chase Crossing", "37.7604", "-75.6658", 
"West Liberty", "41.0079", "-80.0573", 
"Liberty", "36.0045", "-85.9779", 
"Unity", "44.8511", "-90.3131", 
"Delphos", "39.2744", "-97.7654", 
"Palisade", "40.3483", "-101.1075", 
"Clayton", "41.8649", "-84.2347", 
"Polk", "40.9449", "-82.2147", 
"Weston", "41.1931", "-96.7422", 
"Ruffin", "36.4428", "-79.5433", 
"Nanticoke", "38.2672", "-75.8938", 
"Eubank", "37.2799", "-84.6541", 
"Cedar Valley", "35.8703", "-97.5244", 
"Reserve", "45.8338", "-91.3545", 
"Pine Lakes Addition", "43.5511", "-96.6354", 
"Indiahoma", "34.6196", "-98.7520", 
"Koosharem", "38.5136", "-111.8822", 
"Glenview Hills", "38.2951", "-85.6382", 
"Dellroy", "40.5550", "-81.1992", 
"Sand Hill", "35.6343", "-95.2012", 
"Bascom", "41.1290", "-83.2869", 
"Pleasant Valley", "33.9374", "-98.5981", 
"Bowersville", "39.5808", "-83.7232", 
"New Marshfield", "39.3254", "-82.2166", 
"Frystown", "40.4520", "-76.3326", 
"Colt", "35.1329", "-90.8130", 
"Bloomingdale", "39.8306", "-87.2502", 
"Starr School", "48.5976", "-113.1433", 
"Epes", "32.6906", "-88.1405", 
"Hope", "38.6912", "-97.0765", 
"Raleigh", "37.8262", "-88.5304", 
"Roberts", "40.6148", "-88.1843", 
"Grey Eagle", "45.8245", "-94.7490", 
"Ridgeway", "40.5119", "-83.5688", 
"Arpelar", "34.9356", "-95.9589", 
"Meadow", "38.8863", "-112.4073", 
"West Burke", "44.6431", "-71.9792", 
"Dupont", "38.8915", "-85.5169", 
"Millfield", "39.4340", "-82.0949", 
"Midway", "39.7329", "-83.4764", 
"Nebo", "39.4421", "-90.7882", 
"Portage Des Sioux", "38.9274", "-90.3434", 
"Rockford Bay", "47.5087", "-116.8866", 
"Ione", "45.5030", "-119.8207", 
"Akron", "32.8785", "-87.7429", 
"Lee", "30.4115", "-83.3003", 
"Benton", "37.8189", "-118.4844", 
"Millbrook", "41.6071", "-88.5454", 
"Sunshine", "32.1344", "-107.7838", 
"Moro", "45.4837", "-120.7333", 
"Salt Lick", "38.1193", "-83.6156", 
"Morgan Farm", "28.0055", "-97.5535", 
"Hester", "30.0277", "-90.7710", 
"Virgil", "41.9555", "-88.5292", 
"Bellewood", "38.2608", "-85.6594", 
"Twain", "40.0355", "-121.0404", 
"Little Eagle", "45.6832", "-100.7966", 
"Fulton", "40.9467", "-86.2641", 
"Lee", "41.7955", "-88.9417", 
"Evening Shade", "35.6195", "-94.9104", 
"Dennard", "35.7498", "-92.5394", 
"Moshannon", "41.0342", "-78.0067", 
"Avon", "41.5354", "-111.8125", 
"Chauncey", "32.1059", "-83.0645", 
"Oso", "48.2836", "-121.9237", 
"Cherry Fork", "38.8872", "-83.6126", 
"Beaverville", "40.9534", "-87.6546", 
"Sawyer", "48.0894", "-101.0533", 
"Brownsboro Village", "38.2629", "-85.6659", 
"Kunkle", "41.6359", "-84.4941", 
"Johnson", "40.4106", "-95.9996", 
"Shoal Creek Drive", "37.0370", "-94.5228", 
"Nett Lake", "48.1146", "-93.0811", 
"Mecca", "39.7271", "-87.3317", 
"Wakita", "36.8818", "-97.9238", 
"McLemoresville", "35.9863", "-88.5801", 
"Adak", "51.8815", "-176.6295", 
"Minocqua", "45.8788", "-89.7032", 
"Langford", "45.6025", "-97.8303", 
"Arboles", "37.0201", "-107.4222", 
"Inchelium", "48.3379", "-118.2372", 
"Wilmont", "43.7650", "-95.8269", 
"Ivanhoe", "34.5870", "-78.2447", 
"Blue Diamond", "36.0400", "-115.4128", 
"Grampian", "40.9648", "-78.6112", 
"Industry", "29.9715", "-96.4992", 
"Eakly", "35.3055", "-98.5560", 
"Havana", "26.2507", "-98.5091", 
"Gaastra", "46.0557", "-88.6050", 
"Skamokawa Valley", "46.3004", "-123.4242", 
"Lowell", "43.3363", "-88.8183", 
"Garden Prairie", "42.2534", "-88.7178", 
"Beulah", "33.7905", "-90.9802", 
"Kennard", "31.3575", "-95.1854", 
"Seymour", "40.1067", "-88.4271", 
"Leasburg", "38.0948", "-91.2953", 
"Berrydale", "30.8982", "-87.0350", 
"La Jara", "36.1055", "-106.9418", 
"Spelter", "39.3431", "-80.3163", 
"Gordon", "31.1436", "-85.0925", 
"Hannibal", "39.6719", "-80.8741", 
"Stratton", "40.1502", "-101.2278", 
"St. Marks", "30.1656", "-84.2078", 
"Lake", "32.3407", "-89.3295", 
"Beech Mountain", "36.2105", "-81.8875", 
"Dyer", "37.6493", "-118.0345", 
"Beauregard", "31.7210", "-90.3859", 
"Hiltonia", "32.8833", "-81.6613", 
"Gridley", "38.1006", "-95.8827", 
"Fiddletown", "38.5091", "-120.7605", 
"Beaux Arts Village", "47.5853", "-122.2049", 
"New Munich", "45.6309", "-94.7525", 
"Parkdale", "45.5131", "-121.5921", 
"Luther", "44.0386", "-85.6827", 
"Waldo", "40.4598", "-83.0847", 
"Wyandotte", "36.7925", "-94.7231", 
"Harpers Ferry", "43.2005", "-91.1525", 
"Proctorsville", "43.3824", "-72.6415", 
"West Pocomoke", "38.0956", "-75.5842", 
"Diggins", "37.1740", "-92.8503", 
"Moline", "37.3637", "-96.3025", 
"Sagaponack", "40.9302", "-72.2726", 
"Riverland", "47.3219", "-95.9512", 
"Texhoma", "36.4937", "-101.7937", 
"Mize", "31.8672", "-89.5541", 
"Central", "32.8692", "-109.7908", 
"Armington", "40.3397", "-89.3143", 
"Goodrich", "30.6093", "-94.9467", 
"Lyman", "41.9177", "-104.0373", 
"Jaconita", "35.8857", "-106.0611", 
"Midland", "35.0927", "-94.3531", 
"Chilhowee", "38.5889", "-93.8557", 
"Meeteetse", "44.1543", "-108.8612", 
"Morganton", "34.8749", "-84.2442", 
"Greasy", "35.6821", "-94.7177", 
"Oslo", "48.1954", "-97.1321", 
"Coffeeville", "31.7666", "-88.0861", 
"Laclede", "39.7878", "-93.1697", 
"Bison", "45.5235", "-102.4677", 
"Rosemont", "39.3317", "-77.6214", 
"Spring Grove", "39.8472", "-84.8912", 
"Ethan", "43.5463", "-97.9829", 
"McVille", "47.7653", "-98.1755", 
"Aristes", "40.8155", "-76.3395", 
"Unadilla", "40.6827", "-96.2702", 
"Bucyrus", "38.7237", "-94.7140", 
"Hanaford", "37.9579", "-88.8356", 
"Troxelville", "40.8076", "-77.2059", 
"West Union", "39.2150", "-87.6657", 
"Copperhill", "34.9951", "-84.3748", 
"Amazonia", "39.8888", "-94.8926", 
"Helenville", "43.0166", "-88.6998", 
"Bluejacket", "36.8008", "-95.0740", 
"Deer Creek", "46.3909", "-95.3218", 
"Gloster", "32.1921", "-93.8112", 
"Sanctuary", "32.9132", "-97.5877", 
"Thebes", "37.2140", "-89.4544", 
"Sheldahl", "41.8643", "-93.6966", 
"Casnovia", "43.2336", "-85.7895", 
"Skyland", "39.0265", "-119.9221", 
"Arcola", "33.2705", "-90.8800", 
"Lawn", "32.1366", "-99.7499", 
"Kino Springs", "31.3642", "-110.8096", 
"Williams", "42.4892", "-93.5411", 
"Coahoma", "34.3664", "-90.5220", 
"Georgetown", "31.7597", "-92.3821", 
"Lazy Y U", "35.1369", "-113.9684", 
"Kingston", "43.6935", "-89.1304", 
"Cambridge", "44.5719", "-116.6778", 
"Dozier", "31.5031", "-86.3694", 
"Sterling", "39.1934", "-111.6901", 
"Fort Supply", "36.5722", "-99.5736", 
"Creekside", "38.2914", "-85.5701", 
"Inglewood", "41.4160", "-96.5021", 
"Pineland", "26.6642", "-82.1477", 
"Francis", "34.8743", "-96.5926", 
"Bayside", "28.0966", "-97.2109", 
"Tonalea", "36.3218", "-110.9667", 
"Clarks Hill", "33.6582", "-82.1660", 
"Buxton", "47.6021", "-97.0976", 
"East Liberty", "40.3339", "-83.5850", 
"Pulpotio Bareas", "32.2179", "-107.7728", 
"Fort Atkinson", "43.1442", "-91.9344", 
"McCallsburg", "42.1648", "-93.3907", 
"Brandon", "42.3151", "-92.0031", 
"Cottontown", "36.4490", "-86.5336", 
"Bronson", "42.4090", "-96.2113", 
"Imbler", "45.4622", "-117.9631", 
"Leeds", "42.2529", "-73.8940", 
"Catherine", "39.4017", "-107.1330", 
"Ralston", "36.5036", "-96.7374", 
"Rosa", "33.9885", "-86.5037", 
"Spangle", "47.4299", "-117.3812", 
