co_X_train_ax1,co_X_train_ax2
0.19704854,0.2136099
0.20699066,0.21250132
0.20326018,0.19085418
0.19718118,0.2173145
0.19880362,0.20780939
0.20058572,0.20973682
0.19779271,0.19743295
0.20738868,0.20877765
0.1986558,0.21826309
0.18149455,0.22493628
0.19673201,0.20861365
0.21046221,0.20150304
0.20272134,0.2136275
0.20134078,0.2014136
0.20598938,0.21276943
0.17758158,0.21639486
0.20241074,0.2149401
0.19100615,0.21652953
0.19670703,0.20767626
0.1944478,0.2122947
0.2050095,0.20388746
0.18776067,0.20827243
0.20796819,0.20652196
0.20726301,0.20918658
0.19638714,0.22426839
0.20076868,0.21727175
0.19943155,0.21917199
0.20256703,0.21321814
0.20836033,0.2095772
0.2112433,0.20835383
0.20144404,0.20874965
0.16403109,0.20532984
0.20838428,0.21388802
0.19853936,0.21526787
0.19655527,0.22230186
0.19876102,0.22170165
0.20843661,0.20957983
0.2018356,0.19318649
0.19892138,0.21018262
0.19810998,0.21260525
0.090298094,0.21100529
0.1991831,0.2149042
0.17485628,0.22347361
0.19474328,0.21258302
0.18015222,0.20991096
0.212137,0.21237849
0.19190797,0.22104825
0.19307554,0.21372609
0.21184608,0.18380131
0.19237298,0.21748073
0.20069411,0.2151938
0.18888363,0.21843182
0.19615847,0.21428685
0.19303936,0.2197027
0.19670431,0.211451
0.19554117,0.21402544
0.19941871,0.21861352
0.19363284,0.1985642
0.20054708,0.21526745
0.21192653,0.20106182
0.19460848,0.21410029
0.20058714,0.21677925
0.20024008,0.22131163
0.20024948,0.19570492
0.19456631,0.21687722
0.20022394,0.22058302
0.19886522,0.20325693
0.20070535,0.21512754
0.20068692,0.20810442
0.19082873,0.21983013
0.19171268,0.2205651
0.20128879,0.19455877
0.194902,0.21981128
0.21088848,0.20742917
0.20849438,0.21376331
0.18792559,0.21942791
0.19527103,0.22495613
0.19947346,0.21680577
0.15180264,0.2189324
0.2129627,0.20973803
0.20284595,0.21499121
0.20171624,0.21841455
0.18759435,0.2001284
0.20547697,0.20946553
0.20097712,0.21469975
0.15925041,0.18713428
0.15314972,0.23081303
0.2048031,0.21191816
0.20444818,0.17754824
0.19228636,0.20280221
0.19456813,0.21303715
0.19559303,0.21129347
0.19465932,0.2127447
0.18702666,0.18740033
0.19285403,0.20702873
0.20826869,0.2151372
0.19435567,0.22177964
0.19734728,0.21537104
0.18799353,0.21285674
0.20693164,0.19951068
0.2017925,0.21380734
0.20388515,0.2202669
0.19728872,0.21796897
0.18614818,0.21997531
0.20076752,0.21491815
0.15573093,0.23345031
0.20383953,0.20972113
0.20462646,0.21110687
0.19056258,0.22028147
0.18731913,0.21829714
0.19702332,0.22328545
0.20106605,0.2079882
0.19773747,0.21469177
0.18006995,0.17546684
0.20196216,0.20717137
0.18311222,0.18257082
0.18584874,0.19153495
0.19076288,0.21849623
0.19679466,0.2121445
0.20688663,0.20900658
0.19773948,0.20528714
0.21184608,0.18380131
0.20641573,0.21030775
0.20123781,0.21397936
0.19153085,0.2126258
0.20272134,0.2136275
0.19511642,0.21816207
0.19576769,0.21322586
0.19482115,0.22342497
0.19709882,0.22058344
0.20333195,0.18946674
0.18708321,0.21634933
0.19974524,0.20624238
0.19351955,0.21454522
0.20272134,0.2136275
0.19878782,0.21703383
0.18641777,0.20763284
0.20243862,0.21043806
0.21440856,0.19671549
0.13467926,0.23200428
0.19625175,0.21115606
0.19024637,0.20863156
0.1946047,0.21651907
0.20573542,0.2054112
0.20441763,0.21119232
0.19453457,0.21241385
0.20092364,0.21330725
0.20419899,0.21711183
0.18079232,0.21212874
0.19738783,0.21079363
0.19909154,0.2110127
0.19166915,0.2138733
0.1981923,0.21682268
0.19856797,0.20289493
0.19695161,0.21438205
0.2021833,0.21379885
0.20336263,0.20033902
0.19315654,0.2174289
0.20186211,0.21324721
0.17796841,0.21375705
0.20795678,0.20759524
0.1664316,0.21261376
0.1925105,0.20049648
0.20090276,0.20658037
0.15180264,0.2189324
0.20080432,0.20239136
0.19832467,0.21467586
0.19362298,0.20785125
0.2056088,0.2084274
0.2060721,0.2095002
0.20587663,0.21280748
0.19665284,0.21586308
0.173407,0.20405164
0.19488014,0.21425964
0.20437182,0.20533185
0.20826869,0.2151372
0.19660418,0.21868694
0.20057446,0.22082013
0.20456578,0.20855168
0.20418051,0.21230546
0.19967937,0.21690892
0.1944478,0.2122947
0.19754757,0.21981478
0.20101348,0.21481508
0.19719492,0.20954828
0.20235713,0.21463057
0.19859959,0.20010062
0.19454633,0.2142265
0.20034282,0.21387674
0.17579357,0.21409756
0.20054397,0.2136886
0.20870337,0.20476402
0.20350198,0.20867954
0.19855161,0.21616334
0.18406107,0.23312278
0.19350192,0.21448888
0.1962786,0.21671163
0.2046228,0.21048388
0.20851353,0.2097076
0.20171654,0.21392743
0.19568263,0.21171895
0.19612072,0.18890224
0.20200479,0.20135461
0.18585207,0.21655735
0.20296504,0.20940857
0.19466224,0.21311747
0.19381787,0.21780014
0.1778637,0.20743605
0.15180264,0.2189324
0.20427792,0.20856829
0.20300291,0.21322909
0.19370224,0.20805566
0.20329149,0.21216993
0.20364496,0.21303478
0.2001503,0.2105797
0.19303498,0.21252081
0.19940437,0.20969804
0.16594331,0.17464818
0.20332414,0.21031557
0.20067778,0.21589838
0.19972745,0.22199893
0.20316057,0.21485515
0.20320511,0.20998362
0.20122662,0.20523469
0.20522225,0.21058075
0.19990195,0.22052225
0.18897426,0.20904669
0.19794568,0.2173962
0.19916035,0.20875731
0.16680145,0.19928423
0.19779894,0.21044078
0.19138066,0.22466679
0.193336,0.20504919
0.19576675,0.21459211
0.20220599,0.21189852
0.20308015,0.20167457
0.1971467,0.21434116
0.20165624,0.21566033
0.19303498,0.21252081
0.18591595,0.21930306
0.18219434,0.23389222
0.20912722,0.20884769
0.20481676,0.20594208
0.18069385,0.2116996
0.20257401,0.19464454
0.18015222,0.20991096
0.20242722,0.21407107
0.19404344,0.21328259
0.18460794,0.21372731
0.20072071,0.21477039
0.19267574,0.21546537
0.20610455,0.1993439
0.19309185,0.20611243
0.19487685,0.21236466
0.21161388,0.19761337
0.19228561,0.2116834
0.19380385,0.20130223
0.19633135,0.21998277
0.19321504,0.2142246
0.19678262,0.19717543
0.20695177,0.21646841
0.19395386,0.19736484
0.19978593,0.20120877
0.19575393,0.20861821
0.20005098,0.2131385
0.18909588,0.22203441
0.21225734,0.20194298
0.1956558,0.21548517
0.2023772,0.21014388
0.19752419,0.21335068
0.19740696,0.17435813
0.20018198,0.21318409
0.19896376,0.21753971
0.20257896,0.21301493
0.20401864,0.21368971
0.19388208,0.22477058
0.12766434,0.24013172
0.2006895,0.21728447
0.18796861,0.20062578
0.18887883,0.21199757
0.19740306,0.21681343
0.19054624,0.21423344
0.19303106,0.21255517
0.19696644,0.214108
0.12782289,0.23535225
0.19310687,0.20793037
0.20443408,0.21550909
0.19443674,0.21871075
0.20895134,0.2057472
0.17044413,0.2175865
0.20184357,0.21195625
0.20147173,0.20750566
0.201783,0.2096262
0.202957,0.21472676
0.20501758,0.1995571
0.20501198,0.21032777
0.19085696,0.22074504
0.21006118,0.20763646
0.20268965,0.21117866
0.21651013,0.20499553
0.20126505,0.20111217
0.19394828,0.22309546
0.20317848,0.21832903
0.19180048,0.22746001
0.19516191,0.22028229
0.2068454,0.20960729
0.20397824,0.21346529
0.20032877,0.21686937
0.19720235,0.20960541
0.2024902,0.21247368
0.19764057,0.22222863
0.1985281,0.21800973
0.19750482,0.2077229
0.1987251,0.2160019
0.19661298,0.2168468
0.19128583,0.1981141
0.20060043,0.2179241
0.19337846,0.21287298
0.18711331,0.22061224
0.18910798,0.21873136
0.1956006,0.2222191
0.19673201,0.20861365
0.19142306,0.19969115
0.19340363,0.22021626
0.19570543,0.21229894
0.18591595,0.21930306
0.20350966,0.21767564
0.15180264,0.2189324
0.20235324,0.20108983
0.20565952,0.1903348
0.19116744,0.17245086
0.20258135,0.21143174
0.19879118,0.22284709
0.19276083,0.21556649
0.19813308,0.2206107
0.18899202,0.21769895
0.19188999,0.2052342
0.18945518,0.2142632
0.20016786,0.21503595
0.19998491,0.21126853
0.19453819,0.2239205
0.20119078,0.2085958
0.19601955,0.19818008
0.20377822,0.21155077
0.1948252,0.21379545
0.20123652,0.21247719
0.20517865,0.20950183
0.20716019,0.20542242
0.21988045,0.19273211
0.20214863,0.21537392
0.18950562,0.22058395
0.19298694,0.19397119
0.16678329,0.2228177
0.20053688,0.21368822
0.20641573,0.21030775
0.199947,0.21549352
0.20989367,0.19946395
0.18373565,0.23310696
0.19456261,0.21400265
0.1820241,0.22100426
0.20511477,0.21435443
0.20052573,0.21298519
0.19622277,0.21424757
0.19124906,0.22146082
0.20296504,0.20940857
0.20216168,0.210947
0.20567301,0.20174983
0.20937186,0.21286513
0.1947103,0.19183241
0.19590285,0.2099244
0.19698913,0.20888586
0.09823911,0.20411348
0.20554966,0.21297336
0.19259427,0.20688327
0.20448175,0.20962907
0.1979407,0.19801714
0.1925105,0.20049648
0.196857,0.2114744
0.20267922,0.21344985
0.19531639,0.20782584
0.19259499,0.21306965
0.1869141,0.22371277
0.20613582,0.18291162
0.204346,0.2090399
0.16115431,0.20533393
0.21537983,0.19965173
0.20093536,0.21005222
0.193703,0.21310484
0.1975985,0.21327749
0.18449824,0.23046955
0.2015004,0.20540679
0.19116744,0.17245086
0.20027176,0.21069975
0.1964732,0.21680136
0.19416681,0.21460629
0.19878782,0.21703383
0.20145449,0.20699638
0.1989538,0.20766535
0.16532432,0.19964352
0.20385043,0.21096441
0.2078021,0.2108938
0.20080449,0.20967723
0.18144934,0.21833497
0.1954808,0.21603857
0.19398025,0.20943126
0.20220914,0.21515986
0.20646417,0.20788112
0.20442958,0.21225968
0.15168403,0.15353444
0.19360307,0.2092025
0.19102798,0.22255005
0.16767476,0.20709594
0.19765009,0.2184372
0.20070912,0.2091408
0.1961667,0.21211292
0.2025103,0.21254687
0.19953126,0.21214467
0.19554055,0.21988201
0.21220085,0.20010293
0.20479132,0.21097355
0.19175494,0.21292558
0.20256694,0.21272248
0.19869305,0.21492603
0.19315208,0.18754216
0.20402697,0.21224147
0.20265007,0.2095885
0.1996498,0.21041612
0.19625175,0.21115606
0.18207963,0.21380457
0.19829603,0.21628337
0.19376406,0.20845766
0.19063474,0.22519979
0.19389597,0.22102472
0.20331173,0.20387179
0.19017676,0.21339111
0.19208428,0.20163843
0.20077628,0.1961951
0.19564213,0.21569887
0.19284387,0.22714673
0.202536,0.2096059
0.18928993,0.21728973
0.1982403,0.20917335
0.20306812,0.21352603
0.20646274,0.21503446
0.19276851,0.21292071
0.19849046,0.20879143
0.20075119,0.211605
0.1990618,0.22138727
0.19561161,0.22129068
0.19847603,0.21689962
0.19059356,0.21619792
0.18585207,0.21655735
0.2030827,0.21518439
0.2129627,0.20973803
0.1882744,0.20921627
0.2013158,0.2094357
0.18653159,0.21451394
0.20497008,0.20739734
0.19869322,0.22077674
0.19058174,0.22133261
0.18642014,0.21565403
0.19900888,0.20555547
0.20383953,0.20972113
0.18159106,0.22067277
0.19956629,0.20800261
0.2040226,0.21314433
0.2015654,0.20672454
0.19298694,0.19397119
0.21112046,0.20299105
0.20001566,0.21237299
0.20315197,0.20650837
0.20938155,0.204414
0.19575022,0.21300825
0.19453925,0.21976016
0.19174725,0.22925727
0.19956166,0.20628394
0.19614033,0.21707745
0.19717243,0.20390615
0.19237705,0.21892503
0.19703378,0.21670888
0.17163403,0.2106068
0.1819902,0.2090865
0.19842643,0.21850021
0.20296504,0.20940857
0.18311222,0.18257082
0.197719,0.21050927
0.19803572,0.22101629
0.18805721,0.2171334
0.2074297,0.2084804
0.20851353,0.2097076
0.20386478,0.2122931
0.1851837,0.18365152
0.1977198,0.21253423
0.19501764,0.21997498
0.20704061,0.20665902
0.20342351,0.206331
0.19128586,0.1981141
0.17845604,0.18950607
0.19705574,0.21579832
0.20210737,0.2015212
0.2078087,0.21006371
0.20074378,0.20812206
0.20833504,0.21327312
0.19835758,0.22015843
0.20061238,0.21188356
0.20744157,0.21111788
0.2022079,0.20908763
0.21076259,0.20396125
0.19817093,0.22069915
0.20297523,0.21404962
0.18875466,0.22092307
0.19166915,0.2138733
0.20092708,0.21134521
0.14621118,0.22997974
0.20836034,0.2095772
0.20120002,0.20503928
0.19567236,0.21635252
0.20274478,0.21198513
0.20284642,0.21384838
0.19515412,0.19748636
0.19278018,0.2046534
0.1907685,0.21698092
0.19966996,0.21060781
0.20324361,0.20630452
0.18347298,0.22087999
0.17485628,0.22347361
0.19058207,0.22815903
0.2006518,0.21501514
0.19380288,0.22047807
0.19871354,0.21312107
0.19695716,0.22118206
0.19483171,0.2157262
0.19623399,0.21037224
0.20231916,0.20450209
0.19147469,0.2136747
0.16532432,0.19964352
0.19849987,0.21396515
0.20444645,0.21046148
0.19851984,0.2057342
0.19775994,0.21348391
0.1980929,0.21384127
0.18069385,0.2116996
0.18171039,0.2283312
0.20440577,0.20728147
0.2049353,0.20863463
0.19772854,0.19799559
0.19987921,0.20418411
0.18006995,0.17546684
0.19796191,0.20952018
0.20012192,0.21567984
0.19648728,0.21352799
0.20198199,0.20440078
0.204797,0.20834467
0.20162955,0.20830065
0.19990714,0.21985342
0.19590388,0.21062392
0.17696069,0.20872939
0.18700849,0.21419428
0.20344207,0.21893278
0.19233905,0.22789466
0.19938764,0.21425784
0.19261082,0.21953851
0.19817634,0.21246858
0.19939902,0.21520264
0.20674407,0.19692238
0.1923724,0.20625348
0.20283684,0.2164981
0.20207699,0.2054261
0.21197885,0.20791937
0.2023497,0.20179082
0.19483753,0.22460993
0.19078541,0.22362527
0.18450409,0.20381832
0.19947496,0.2121813
0.2012115,0.2171651
0.19428076,0.21033536
0.15929295,0.21273093
0.20013802,0.20620115
0.19809517,0.2229688
0.1737078,0.21934296
0.20112965,0.21197076
0.20122065,0.21328479
0.09823911,0.20411348
0.20660174,0.20754953
0.19660202,0.20696628
0.1838815,0.218957
0.20195527,0.21139987
0.20017116,0.21676095
0.19470386,0.20770422
0.2009547,0.20975228
0.13670456,0.19643182
0.20020461,0.2130627
0.19612813,0.21862929
0.19056635,0.21162866
0.20245218,0.21604846
0.20572622,0.20519754
0.19925481,0.21586096
0.18406107,0.23312278
0.19427402,0.21927884
0.20137796,0.19184092
0.20171264,0.21139862
0.1947103,0.19183241
0.090298094,0.21100529
0.2008939,0.21668772
0.20265265,0.1989519
0.21044567,0.20815098
0.20553999,0.21418504
0.2077354,0.21764967
0.19836843,0.20824401
0.18790758,0.21920948
0.20492369,0.2043975
0.19610621,0.22116683
0.21103889,0.20536758
0.18584874,0.19153495
0.18702666,0.18740033
0.19298714,0.21150948
0.19978034,0.21271488
0.20292778,0.20821126
0.19013935,0.21961367
0.19856632,0.18917416
0.1993669,0.21437141
0.19423757,0.20623975
0.18715224,0.22127794
0.19410644,0.2230144
0.20387414,0.21262057
0.19618589,0.2138766
0.2004218,0.20048319
0.18358865,0.19765991
0.20795678,0.20759524
0.19856797,0.20289493
0.20264363,0.21566707
0.18809594,0.22666065
0.19654271,0.21122304
0.20707136,0.2055782
0.19899568,0.21364117
0.18793835,0.2017677
0.1945987,0.21468662
0.15641999,0.16318211
0.19675285,0.21596922
0.19632262,0.21266662
0.20098709,0.20268282
0.19886062,0.22191791
0.19669442,0.21373427
0.20135789,0.20443511
0.18872458,0.21835648
0.20005386,0.21578394
0.19303498,0.21252081
0.1903382,0.2118541
0.1982061,0.21376626
0.20051552,0.21539637
0.19542184,0.20662549
0.20170261,0.20259623
0.20669632,0.2183487
0.20665173,0.20983276
0.1899961,0.21479206
0.20107982,0.22298972
0.20849438,0.21376331
0.1938025,0.2207208
0.09823911,0.20411348
0.18820125,0.21847694
0.20134617,0.2182641
0.21114309,0.19366483
0.2002413,0.22038615
0.18642895,0.22711694
0.20308356,0.21467857
0.16078684,0.22890922
0.21004945,0.21567592
0.20802812,0.20717396
0.090298094,0.21100529
0.20537236,0.21406241
0.20078202,0.21507014
0.1989538,0.20766535
0.2029542,0.19685528
0.19048573,0.22208965
0.19565673,0.21517392
0.19977483,0.21449977
0.20602709,0.20736594
0.1985441,0.21714205
0.1948246,0.21875119
0.19357255,0.22527297
0.20112053,0.21312736
0.20318018,0.21005629
0.18889534,0.225829
0.20866105,0.20976287
0.19413354,0.22286178
0.1979407,0.19801714
0.18877393,0.21812142
0.20826869,0.2151372
0.20961279,0.21235915
0.1444054,0.21453743
0.19980907,0.21356308
0.19640836,0.20901066
0.2062106,0.2226279
0.19319347,0.21137825
0.1986055,0.21389034
0.20517378,0.1957577
0.19816242,0.21619332
0.20440541,0.21495557
0.20702055,0.20835088
0.18405999,0.22444557
0.19244532,0.21253671
0.19467628,0.22431548
0.20411164,0.21065128
0.189184,0.22096534
0.18285984,0.2169596
0.18916273,0.20971176
0.21046221,0.20150304
0.19568948,0.19778518
0.1855346,0.18307248
0.19283053,0.21296838
0.21112046,0.20299105
0.18137196,0.21629925
0.20050406,0.20677099
0.20887595,0.21169358
0.19422741,0.21763992
0.19763868,0.20926823
0.20644362,0.20519125
0.2019766,0.20968947
0.1958075,0.21339099
0.18631482,0.21997166
0.18834205,0.22187702
0.20001578,0.2148481
0.19932139,0.21174604
0.19849645,0.2131225
0.20279373,0.21702704
0.20140871,0.21052071
0.18970771,0.21815866
0.20024948,0.19570492
0.20396851,0.21314843
0.1797881,0.18587312
0.19482107,0.2190777
0.19130234,0.20209017
0.18591593,0.21930304
0.19565688,0.21180704
0.18776067,0.20827243
0.20481692,0.2093912
0.19813968,0.21799715
0.19761735,0.21946895
0.1850459,0.17612164
0.20260139,0.21461765
0.20012192,0.21567984
0.20222493,0.21263313
0.19205244,0.2145081
0.16594331,0.17464818
0.1970232,0.22434618
0.19688493,0.2245579
0.19640242,0.21607146
0.1974713,0.21058413
0.20280837,0.21311176
0.19975162,0.20173697
0.16277799,0.20462812
0.19125494,0.20756826
0.19255663,0.21883126
0.1972314,0.21084546
0.19250108,0.20590338
0.19782451,0.2176556
0.18517123,0.21894525
0.19787483,0.20291781
0.20443243,0.2079403
0.19720235,0.20960541
0.12766434,0.24013172
0.1996328,0.20901228
0.19298714,0.21150948
0.22538395,0.192343
0.20568748,0.21419396
0.1973448,0.21050467
0.19993731,0.21537973
0.20444818,0.17754824
0.2074297,0.2084804
0.19722004,0.22217669
0.2035386,0.20630386
0.119182095,0.21067436
0.18905339,0.21800564
0.20521559,0.21101706
0.19771482,0.2152106
0.19716002,0.21664827
0.20359094,0.21187572
0.20796432,0.20292017
0.18418704,0.20278032
0.20370407,0.2150358
0.19854574,0.21595296
0.19973886,0.20948356
0.19856797,0.20289493
0.19790891,0.21839395
0.19977058,0.21966647
0.20180534,0.20496882
0.193237,0.21378398
0.18307479,0.19699062
0.2126962,0.21261546
0.20236377,0.20947327
0.19437324,0.2184976
0.19678463,0.21131206
0.2030086,0.21218841
0.20920949,0.1915814
0.19674008,0.21504766
0.20226102,0.21348564
0.20677347,0.19759822
0.19943057,0.22005697
0.13369834,0.19499928
0.2181298,0.21254154
0.20808285,0.20036073
0.1968401,0.20761633
0.19599067,0.1982297
0.20171268,0.207954
0.19608976,0.21601409
0.1972676,0.21344723
0.20058523,0.22031984
0.19655868,0.2173754
0.20054397,0.2136886
0.1948775,0.21151976
0.19501275,0.22534344
0.19388855,0.20550081
0.20048384,0.21780607
0.20068748,0.21682298
0.20156021,0.21231404
0.1975893,0.20057209
0.19884647,0.20107654
0.19565688,0.21180704
0.20267922,0.21344985
0.19915375,0.2102231
0.20334432,0.21155101
0.19748887,0.21188636
0.18085091,0.21339034
0.19054979,0.21505341
0.19962351,0.21145053
0.20258857,0.21370856
0.19575393,0.20861821
0.17130947,0.1980114
0.120996915,0.23824796
0.20192456,0.20952635
0.1923724,0.20625348
0.2009286,0.21771245
0.20812067,0.20950879
0.19357273,0.21874082
0.20187542,0.21115528
0.19380988,0.22463517
0.19768755,0.2189824
0.15925041,0.18713428
0.20517081,0.20932525
0.20324087,0.21520574
0.20442037,0.19701497
0.19612736,0.21117838
0.19311495,0.21559677
0.18820754,0.20400633
0.20952022,0.21261013
0.20246413,0.21276538
0.2005838,0.21336612
0.12580395,0.2300615
0.19237705,0.21892503
0.18286441,0.21990998
0.14600295,0.21987556
0.19542004,0.22182411
0.18777932,0.21183328
0.19572833,0.22254491
0.20705082,0.21821928
0.19092245,0.2278653
0.20041196,0.20588727
0.18116751,0.21134247
0.18639731,0.18745178
0.20814522,0.20740241
0.19903345,0.21985899
0.18331777,0.21990503
0.18446656,0.20736964
0.19049525,0.20504817
0.19532219,0.20830685
0.1919594,0.21361314
0.20106357,0.20737228
0.20479734,0.21126248
0.20520248,0.2073832
0.20107298,0.21973093
0.20330106,0.21475841
0.19265938,0.21122876
0.19038533,0.21202324
0.18774055,0.20424633
0.21266817,0.22067322
0.20207699,0.2054261
0.207568,0.20529748
0.20015596,0.216634
0.2067165,0.20819622
0.20895495,0.20380907
0.19724093,0.21865976
0.19274823,0.21213304
0.19760902,0.20984861
0.1923724,0.20625348
0.1943454,0.2182722
0.20667729,0.19980423
0.20862998,0.21005331
0.19102798,0.22255005
0.20460777,0.22051992
0.19871423,0.21803182
0.19336852,0.21351843
0.21958633,0.20606484
0.20320511,0.20998362
0.19348383,0.21065506
0.19171923,0.20860457
0.20028841,0.2132683
0.192671,0.21547812
0.20330167,0.21375224
0.19735686,0.20515256
0.19887507,0.19730185
0.1977988,0.21378893
0.1978284,0.21596295
0.20440577,0.20728147
0.20383441,0.2203779
0.20533742,0.20318298
0.19812204,0.20678274
0.19619119,0.22489445
0.19005452,0.18664132
0.1987412,0.21632765
0.19682075,0.22239088
0.18834205,0.22187702
0.18149455,0.22493628
0.18549827,0.19076051
0.1979407,0.19801714
0.19957803,0.21138163
0.19664288,0.21633877
0.20173168,0.21116234
0.19310687,0.20793037
0.19825412,0.21046087
0.1980089,0.21739265
0.19273238,0.221339
0.20114447,0.2145084
0.19174653,0.2128985
0.19663295,0.20723072
0.20696811,0.21149302
0.17886113,0.19707294
0.19662112,0.22380824
0.18862914,0.22827567
0.19482808,0.2200984
0.20906125,0.21588124
0.22538397,0.192343
0.20108351,0.21792156
0.19895081,0.21375337
0.19805248,0.21172385
0.17083767,0.21172523
0.20293416,0.20749359
0.20505731,0.21132232
0.19598965,0.2239246
0.20101933,0.22384866
0.19317487,0.2120989
0.19404344,0.21328259
0.18800439,0.21573183
0.19175151,0.2099364
0.19468059,0.22048686
0.19383395,0.20811781
0.19468306,0.21209398
0.19745132,0.21867193
0.18446656,0.20736964
0.18834205,0.22187702
0.19898562,0.22386412
0.17802097,0.20425895
0.19282459,0.21422946
0.189838,0.2149894
0.20253469,0.20978883
0.20009434,0.2120394
0.19740102,0.2036978
0.1978284,0.21596296
0.20141846,0.21172802
0.20663713,0.20983353
0.20675696,0.20604953
0.18591595,0.21930306
0.20125544,0.2053431
0.19832224,0.21728551
0.19678871,0.21555552
0.19847806,0.21760681
0.19118972,0.21711855
0.19500205,0.21256338
0.19491747,0.21327163
0.19917168,0.20543426
0.19742441,0.21560885
0.19038747,0.22124219
0.19398025,0.20943126
0.20366375,0.21831264
0.20395824,0.20797083
0.19879422,0.21874718
0.18641871,0.23148245
0.20384382,0.20798667
0.20356652,0.2166588
0.20438096,0.21050894
0.19793403,0.21476896
0.17485628,0.22347361
0.19970576,0.21212147
0.19760218,0.21738456
0.19900127,0.21506904
0.19933249,0.21164237
0.20201895,0.2126706
0.1929149,0.21689622
0.19722247,0.21273726
0.19756246,0.21773869
0.18839085,0.19420947
0.19285403,0.20702873
0.20698941,0.21757352
0.19929223,0.21066271
0.1956558,0.21548517
0.19666393,0.21025762
0.19772808,0.21651472
0.20446707,0.21603186
0.110689364,0.23681329
0.19260122,0.21407712
0.18782887,0.22040337
0.19485568,0.21834947
0.19345812,0.21483323
0.20023882,0.20868622
0.18997669,0.22505191
0.19401656,0.22030057
0.19629398,0.21629338
0.19540897,0.21092086
0.1976914,0.2201011
0.205705,0.21709451
0.20297316,0.20711757
0.20021585,0.21066546
0.22365467,0.18484148
0.19958532,0.21076933
0.2049225,0.20621286
0.19345951,0.22173932
0.19881746,0.20959437
0.2056127,0.21192276
0.20057808,0.21401575
0.19192757,0.21615444
0.19969857,0.21304321
0.18621865,0.21899404
0.19976552,0.21812974
0.19256112,0.20588863
0.1924771,0.21520205
0.20651072,0.2109557
0.16403109,0.20532984
0.2229933,0.20568912
0.20105733,0.2152128
0.19571956,0.22410329
0.20347685,0.21473981
0.19236727,0.22287247
0.18517123,0.21894525
0.19471838,0.21351291
0.20405887,0.20693448
0.18839085,0.19420947
0.18375747,0.2227971
0.19779271,0.19743295
0.22192253,0.20008829
0.19984041,0.21313691
0.16836649,0.2006371
0.19142364,0.2236465
0.1947448,0.2236642
0.1989353,0.22169106
0.20397824,0.21346529
0.1896913,0.19847956
0.21044971,0.20361619
0.19388802,0.21753305
0.16594331,0.17464818
0.19753943,0.18508391
0.20423333,0.21414836
0.19456065,0.21945171
0.1955221,0.18011598
0.19806582,0.20237193
0.19986078,0.2105956
0.19850008,0.21293324
0.20096992,0.21717478
0.19749531,0.21170227
0.19543211,0.20967758
0.19825178,0.2119304
0.19648534,0.20798561
0.20191418,0.21219869
0.18505654,0.21382876
0.19403476,0.2151043
0.1989549,0.22047648
0.19200562,0.20856923
0.19428176,0.2249663
0.20011987,0.21287258
0.1979348,0.20728838
0.20324264,0.21053247
0.1918335,0.20945384
0.20144002,0.21234548
0.19761597,0.20229383
0.1980596,0.21404912
0.20005602,0.20853621
0.20193592,0.20483154
0.19771324,0.21507415
0.19322024,0.2238414
0.22365467,0.18484148
0.20448528,0.20145756
0.20407386,0.21763279
0.19813696,0.21323594
0.19391134,0.21280545
0.20368072,0.20966485
0.20190568,0.20981503
0.20205712,0.21849486
0.18942375,0.21807778
0.20740736,0.2006644
0.20277168,0.2134798
0.20861903,0.21072888
0.20150742,0.21510632
0.18889268,0.21798433
0.18931042,0.21532848
0.20093395,0.20983393
0.20149331,0.21277633
0.1988964,0.22009097
0.18952757,0.21358596
0.2121134,0.20333098
0.19660202,0.20696628
0.18891878,0.21664213
0.19268432,0.20601714
0.19644389,0.21255358
0.20133914,0.21537109
0.18793833,0.20176767
0.1999828,0.2131367
0.1991861,0.2223881
0.19565688,0.21180704
0.10454206,0.22902103
0.19925518,0.21441357
0.1919897,0.21254179
0.19708838,0.2182805
0.19514273,0.22053985
0.18645233,0.22490153
0.15856412,0.20233761
0.20207962,0.18761365
0.1886658,0.21893832
0.19845314,0.21435556
0.20119078,0.2085958
0.20675416,0.21621731
0.20232582,0.21105361
0.21003209,0.2093437
0.20034598,0.2123564
0.20258382,0.20171182
0.20307082,0.20967112
0.19373633,0.21786818
0.20587102,0.21107179
0.1987758,0.21789439
0.19659668,0.21703185
0.19500935,0.22084734
0.2007209,0.2028614
0.19744182,0.21108955
0.20295928,0.220862
0.19919907,0.2105927
0.20285235,0.21768095
0.19775294,0.21445161
0.19436467,0.21396568
0.1947103,0.19183241
0.20015596,0.216634
0.18832767,0.21562997
0.19853409,0.22195627
0.1980872,0.21954322
0.20859675,0.20633157
0.20331515,0.20746051
0.20154168,0.21603133
0.19981158,0.20723984
0.20308618,0.21539444
0.19559503,0.21572955
0.20206207,0.21430795
0.20132755,0.21323316
0.19430833,0.21865635
0.16594331,0.17464818
0.19541653,0.21277931
0.19879779,0.2143148
0.19779076,0.21835272
0.19018903,0.21929003
0.19957398,0.22068915
0.19359143,0.21600218
0.1979407,0.19801714
0.20361069,0.20402293
0.19302076,0.22112548
0.15353207,0.21279679
0.20076627,0.20652676
0.2029681,0.21489923
0.19064663,0.18833305
0.20331404,0.2048287
0.1886658,0.21893832
0.19678593,0.21396115
0.19771138,0.21679407
