city,state,country,dim_1,dim_2
Allendale,CA,US,0.20083258,0.010219689
Pioneer,CA,US,0.17706801,0.09701957
EastGriffin,GA,US,0.22293036,0.10222961
MashpeeNeck,MA,US,0.21792296,0.080181986
TheHideout,PA,US,0.2148174,0.089538716
Odon,IN,US,0.25864393,0.1502757
MountWolf,PA,US,0.2563252,0.016543912
AdamsCenter,NY,US,0.21098535,0.09809754
Hackberry,LA,US,0.16153245,0.15000394
Tatum,TX,US,0.14975707,0.23927772
Grandview,IL,US,0.23532723,0.14221323
Standish,MI,US,0.22876416,0.10184499
TallaboaAlta,Peñuelas,PR,0.1395417,0.21064116
Pelahatchie,MS,US,0.17314969,0.18743281
Sanborn,IA,US,0.2142426,0.13921647
Gardner,IL,US,0.2312792,0.111619435
LoneTree,IA,US,0.22819267,0.14292105
Masonville,KY,US,0.26381359,0.15197247
Schwenksville,PA,US,0.24082959,-0.02192377
Duenweg,MO,US,0.1899539,0.23498522
Stanleytown,VA,US,0.24447224,0.14051636
Salome,AZ,US,0.1935469,0.08824634
Fayetteville,AL,US,0.20424487,0.11103422
WattsMills,SC,US,0.22579466,0.12126228
WestYellowstone,MT,US,0.17745623,0.20197292
ShoalCreek,AL,US,0.2064381,0.12118122
Gleason,TN,US,0.22573835,0.18550244
Springfield,CO,US,0.17546028,0.19938044
Olla,LA,US,0.16034237,0.18665946
Maury,NC,US,0.25047714,0.079132535
Tubac,AZ,US,0.16854969,0.10673291
BuchananDam,TX,US,0.15457948,0.25902137
Godley,TX,US,0.16007456,0.25710365
CypressQuarters,FL,US,0.18507342,0.11204006
Glyndon,MN,US,0.21058165,0.13371001
CactusFlats,AZ,US,0.17796817,0.07094909
Kincaid,IL,US,0.2366477,0.13787033
Exmore,VA,US,0.22955236,0.07421492
VernonCenter,NJ,US,0.22759491,0.067724794
Oblong,IL,US,0.26478988,0.13921249
GlenDale,WV,US,0.27002016,0.09385345
St.Leo,FL,US,0.17995378,0.073536344
Ringgold,LA,US,0.14803407,0.22783162
Holstein,IA,US,0.21421778,0.15334633
FortAshby,WV,US,0.2650595,0.08964964
AppleMountainLake,VA,US,0.24964112,0.060838517
Carbondale,KS,US,0.2071145,0.21049497
SleepyHollow,WY,US,0.17779654,0.19916427
BellAcres,PA,US,0.2867014,0.08302071
Vian,OK,US,0.17699784,0.2533831
EatonEstates,OH,US,0.27505282,0.07482176
Marmet,WV,US,0.24236879,0.14954945
Mancelona,MI,US,0.22826396,0.11384026
CentennialPark,AZ,US,0.19800946,0.10857586
ParcelasLaMilagrosa,Cidra,PR,0.1258896,0.22984523
Glide,OR,US,0.16476548,0.16286063
Pierz,MN,US,0.20817855,0.12659174
MaplePark,IL,US,0.22683546,0.10157637
Reese,MI,US,0.23866,0.08806226
Lluveras,Sabana Grande,PR,0.14559124,0.19750035
Tsaile,AZ,US,0.17674245,0.1373117
CrystalFalls,MI,US,0.21448919,0.13494603
Grayson,CA,US,0.20543377,-0.040162116
Wakefield,NE,US,0.2075016,0.16291565
Valencia,PA,US,0.2918583,0.06865321
Panama,OK,US,0.19196023,0.26156643
Capron,IL,US,0.22948241,0.09530886
Leupp,AZ,US,0.19015193,0.079023674
Clarendon,AR,US,0.20496121,0.19024208
VeldaCity,MO,US,0.2614027,0.12791345
LaCroft,OH,US,0.2726704,0.09348666
Skidmore,TX,US,0.1457494,0.23555823
LakeMarcel-Stillwater,WA,US,0.13010433,0.17382227
Tripoli,IA,US,0.2132905,0.13825983
Montgomery,TX,US,0.13834329,0.21604003
PowellsCrossroads,TN,US,0.2267241,0.14371407
Geneva,IN,US,0.26630428,0.11271242
Fairview,UT,US,0.176599,0.15808244
CoatsBend,AL,US,0.22324881,0.12605637
Nashotah,WI,US,0.22803259,0.0869526
Crane,MO,US,0.19555293,0.25389153
GrandMarais,MN,US,0.2170566,0.13931961
WalnutGrove,GA,US,0.22712533,0.099706754
Minneota,MN,US,0.19988376,0.16127056
CottageCity,MD,US,0.26980272,-0.04055453
PineyMountain,VA,US,0.25147995,0.09644865
Lavalette,WV,US,0.2729803,0.13543339
Rutledge,TN,US,0.23547326,0.13501634
Dunlap,OH,US,0.2833091,0.14915682
Sheridan,CA,US,0.20833482,-0.0445195
LowerLake,CA,US,0.17913094,0.13996717
Farmingdale,NJ,US,0.2192729,-0.034293532
LakeRiverside,CA,US,0.1825988,0.12082659
Charlack,MO,US,0.25444186,0.14804071
BarkerHeights,NC,US,0.22957753,0.16466281
Pioche,NV,US,0.1828748,0.14090502
NoraSprings,IA,US,0.20261742,0.14401324
Willacoochee,GA,US,0.19178005,0.08764987
Uintah,UT,US,0.21645325,0.09192425
Woodville,WI,US,0.217027,0.12357863
Kinsley,KS,US,0.17552736,0.20621067
Mansura,LA,US,0.16056554,0.17538945
Ferndale,CA,US,0.1695595,0.09769037
Woodbine,GA,US,0.17575005,0.07228338
Frenchtown,NJ,US,0.23898889,0.008044393
Enigma,GA,US,0.17936979,0.09406386
BeechwoodVillage,KY,US,0.2797568,0.14020388
Sneedville,TN,US,0.23522156,0.1461823
BeaverDam,AZ,US,0.19598685,0.106278405
Hughestown,PA,US,0.21269107,0.09350125
Rosebud,TX,US,0.14918531,0.2472087
Gueydan,LA,US,0.16186859,0.15963612
SpringValley,WI,US,0.21595907,0.1301694
Elmore,AL,US,0.21362206,0.10905814
Munford,AL,US,0.21635965,0.12087766
Plano,KY,US,0.25785723,0.15154825
Tangent,OR,US,0.15205112,0.093070194
Owensville,IN,US,0.26200005,0.14023472
Newville,PA,US,0.2548446,0.06446294
CerroGordo,IL,US,0.240207,0.13022263
Inglis,FL,US,0.17657568,0.09287352
EagleButte,SD,US,0.19099496,0.17972752
Blair,WI,US,0.21645169,0.13340646
Carbonville,UT,US,0.18662532,0.13861777
Prince'sLakes,IN,US,0.25375944,0.15753697
Trafalgar,IN,US,0.25375944,0.15753697
Hazen,AR,US,0.20947202,0.18455216
ParkerCity,IN,US,0.27013254,0.12058916
Robersonville,NC,US,0.24766713,0.08698102
Hayden,AL,US,0.22494674,0.12953928
Lambert,MS,US,0.20404959,0.17929858
JohnsonCity,KS,US,0.17502294,0.21486104
ShellRidge,CA,US,0.21622488,-0.030272081
Forreston,IL,US,0.23653711,0.1084474
Monroeville,IN,US,0.2540165,0.108963154
Hartford,IL,US,0.25785503,0.12146283
ClaypoolHill,VA,US,0.22926526,0.16545002
PennValley,CA,US,0.18943068,0.043630198
Chapman,KS,US,0.19692504,0.20108218
Morristown,IN,US,0.2548811,0.14118189
WoodRiver,NE,US,0.17470223,0.1881522
Winnebago,MN,US,0.20839246,0.14515185
Sublette,KS,US,0.17886704,0.215721
Tioga,ND,US,0.20066462,0.15051015
RobinsAFB,GA,US,0.21834135,0.06455816
NewRockford,ND,US,0.20285057,0.147894
SeaBright,NJ,US,0.22043179,-0.03406472
Sperry,OK,US,0.20018104,0.21506846
Cresson,TX,US,0.15414745,0.25370166
ParkRiver,ND,US,0.21193264,0.13447563
Stottville,NY,US,0.21513556,0.06594771
Claysburg,PA,US,0.26679155,0.066286705
WeissportEast,PA,US,0.23259355,0.03627667
Hayfield,MN,US,0.19753927,0.14184599
Marshall,AR,US,0.19414337,0.24987395
Phillips,WI,US,0.21132436,0.13562424
Manson,WA,US,0.19418283,0.1415708
Aragon,GA,US,0.22072053,0.115043
Wymore,NE,US,0.1871028,0.18624653
Wade,MS,US,0.18182607,0.12353779
NorthUtica,IL,US,0.23577714,0.11274828
Lincolndale,NY,US,0.2155333,0.030453794
DauphinIsland,AL,US,0.18851171,0.122766204
Ruckersville,VA,US,0.25147995,0.09644865
Milan,OH,US,0.26349825,0.08852317
Inman,KS,US,0.19177291,0.20116442
TheGalenaTerritory,IL,US,0.24015084,0.116144195
Miller,SD,US,0.20632176,0.16077915
Mogul,NV,US,0.1797227,0.09804211
NewBerlin,IL,US,0.2302166,0.14631581
Tye,TX,US,0.15611549,0.26698726
Thermal,CA,US,0.17207511,0.08501286
Lanark,IL,US,0.2354648,0.11439019
Robinhood,MS,US,0.16904235,0.18957561
Beverly,OH,US,0.28247476,0.11505398
TennesseeRidge,TN,US,0.22934666,0.19249238
Earlington,KY,US,0.24480262,0.17613056
Litchfield,MI,US,0.24167873,0.094395846
Okarche,OK,US,0.18680023,0.21289277
FunnyRiver,AK,US,0.20167743,0.17097324
Bridgeport,NY,US,0.21837677,0.12748492
Nokesville,VA,US,0.25322625,0.048194997
Oriskany,NY,US,0.22547615,0.1160975
Brookside,AL,US,0.2097134,0.11114237
Laverne,OK,US,0.18242446,0.20993118
StoneRidge,NY,US,0.22682595,0.07953774
Saranac,MI,US,0.23811178,0.09471325
Crooks,SD,US,0.20958406,0.14118867
ForestMeadows,CA,US,0.17175832,0.11101607
ForestLake,IL,US,0.23315355,0.08297305
PineKnollShores,NC,US,0.19768076,0.11149896
Flemington,PA,US,0.2459376,0.09484188
Orangeville,UT,US,0.18268426,0.14930089
SouthUniontown,PA,US,0.26676658,0.10439776
Morrow,OH,US,0.27708355,0.12856469
Iva,SC,US,0.2239978,0.10883363
WestAlexandria,OH,US,0.27474046,0.12748379
Mullens,WV,US,0.23214683,0.14872843
Appleton,MN,US,0.20984283,0.15697476
PoconoSprings,PA,US,0.22061734,0.078074455
BlowingRock,NC,US,0.21888481,0.17771873
Bridgehampton,NY,US,0.20852092,0.043886736
LakeHoliday,IN,US,0.25466782,0.14417596
Flippin,AR,US,0.19063357,0.26421776
Killian,LA,US,0.18116066,0.12078007
MinervaPark,OH,US,0.28573403,0.07606203
Hawkins,TX,US,0.15690045,0.25007397
ChinaGrove,TX,US,0.17098446,0.22403586
YatesCenter,KS,US,0.21261743,0.21322598
Clifton,IL,US,0.232752,0.11498046
Sutherland,NE,US,0.17314278,0.1991439
Pecos,NM,US,0.16276944,0.17744608
Marsing,ID,US,0.19716947,0.0714848
Honaker,VA,US,0.23590244,0.15185232
Ruhenstroth,NV,US,0.18165673,0.12582853
RichHill,MO,US,0.20456491,0.22024415
Boston,GA,US,0.18830334,0.083354056
Schuylerville,NY,US,0.22667745,0.07833631
Frazeysburg,OH,US,0.2667437,0.11408714
Arlington,NE,US,0.21579675,0.15164755
Goodwater,AL,US,0.21422869,0.14962056
WestJefferson,NC,US,0.21603268,0.17271519
ConashaughLakes,PA,US,0.22707613,0.0899209
Deville,LA,US,0.17039444,0.18309504
BullRunMountainEstates,VA,US,0.2625364,0.03430389
Dysart,IA,US,0.20784834,0.14138298
Gerald,MO,US,0.22289687,0.21184647
BabsonPark,FL,US,0.17168045,0.09613624
Naples,TX,US,0.16360997,0.24386081
Sharon,MS,US,0.17411467,0.16745003
Greenfield,MO,US,0.19836006,0.24608456
ArnoldsPark,IA,US,0.20930392,0.14376147
Loganville,PA,US,0.2575688,0.017959759
BerryCreek,CA,US,0.19333817,0.09813456
PortGibson,MS,US,0.15561575,0.20495711
Glenmora,LA,US,0.16579787,0.20246597
FairviewPark,IN,US,0.2605769,0.15344034
RobieCreek,ID,US,0.19199745,0.18615097
AvilaBeach,CA,US,0.20064789,0.13248259
MapleBluff,WI,US,0.23628858,0.10169669
Yutan,NE,US,0.21217959,0.15689178
ElephantButte,NM,US,0.19146924,0.12178762
Webberville,MI,US,0.23060276,0.091486976
Brickerville,PA,US,0.25373086,0.0092132855
ShellLake,WI,US,0.21372524,0.121814445
PierceCity,MO,US,0.1884,0.2458012
LaPlata,MO,US,0.21614288,0.17288291
BlackCreek,WI,US,0.22201987,0.095894486
RanchitosdelNorte,TX,US,0.14034986,0.24332832
Cleveland,AL,US,0.22586454,0.13066216
GreenSprings,OH,US,0.25649577,0.09416896
PlayitaCortada,Santa Isabel,PR,0.14066474,0.22161993
Walnut,IL,US,0.23144078,0.122048534
Siletz,OR,US,0.16262193,0.15511063
St.VincentCollege,PA,US,0.26967227,0.07157397
Ansted,WV,US,0.24166188,0.14701428
Nellysford,VA,US,0.2523411,0.10387351
Carnuel,NM,US,0.17364477,0.17359151
Clyde,NC,US,0.22130288,0.1693058
DiscoveryHarbour,HI,US,0.15495235,0.20566656
CedarPoint,NC,US,0.20252852,0.10563464
RodneyVillage,DE,US,0.23920606,0.0072246576
Tombstone,AZ,US,0.16877833,0.124140784
Bradford,RI,US,0.21171218,0.03651321
Independence,WI,US,0.21236736,0.13444073
NessCity,KS,US,0.16523676,0.21383657
Wallis,TX,US,0.1422361,0.22571515
GlennsFerry,ID,US,0.2048469,0.13257116
Elroy,WI,US,0.22654173,0.11658854
Bellevue,MI,US,0.23369256,0.09699743
Menahga,MN,US,0.2020944,0.14391713
OrangeGrove,TX,US,0.14777665,0.24706289
Jordan,NY,US,0.22628662,0.112096384
Thorndale,TX,US,0.15596014,0.2468481
Urania,LA,US,0.16034237,0.18665946
Wainaku,HI,US,0.16145372,0.20613025
RoanMountain,TN,US,0.21186194,0.16619278
PeachSprings,AZ,US,0.20103486,0.094978936
CedarGlenWest,NJ,US,0.21897487,-0.01884664
Stryker,OH,US,0.24193995,0.10191614
Elkhart,TX,US,0.14723834,0.2593538
Coosada,AL,US,0.20751762,0.08512099
Fairchilds,TX,US,0.15133817,0.2172143
Richlandtown,PA,US,0.24283592,-0.0044548013
SwedeHeaven,WA,US,0.17570645,0.19109106
Meggett,SC,US,0.18704224,0.078302264
Waukomis,OK,US,0.19984995,0.21065661
GoldHill,OR,US,0.2017145,-0.006958894
PlattsburghWest,NY,US,0.22397126,0.09271094
Gillett,WI,US,0.22909236,0.12049552
AlamosaEast,CO,US,0.180822,0.16671446
MaharishiVedicCity,IA,US,0.22155434,0.15582481
GoldenValley,NV,US,0.17645456,0.018932382
Herlong,CA,US,0.16545074,0.10288503
Wathena,KS,US,0.20480937,0.1896408
Milton,NY,US,0.22501844,0.04522013
Uhland,TX,US,0.17795376,0.24903977
Fairacres,NM,US,0.18443298,0.114292055
Sunriver,OR,US,0.18455254,0.17824742
Encantada-Ranchito-ElCalaboz,TX,US,0.13585393,0.26483572
NewSharon,IA,US,0.21438739,0.14770186
Deadwood,SD,US,0.17354639,0.20781167
Beulaville,NC,US,0.251578,0.08157423
St.Francis,KS,US,0.17137623,0.21071236
Prosperity,SC,US,0.23350431,0.13187419
LakewoodClub,MI,US,0.229085,0.10414456
Harristown,IL,US,0.24044564,0.13466679
ElmCity,NC,US,0.2627076,0.07202401
VanMeter,IA,US,0.21208405,0.15843514
Sundance,WY,US,0.17820968,0.19361268
Farwell,TX,US,0.16362081,0.21474528
Cornersville,TN,US,0.22446004,0.1647629
Frankfort,MI,US,0.22883655,0.11069528
Lyons,OR,US,0.1565152,0.17655128
Livermore,KY,US,0.26004955,0.1563979
Tok,AK,US,0.19192773,0.15384683
Preston,MN,US,0.20373586,0.13305636
PotomacHeights,MD,US,0.260121,0.011161008
Lewiston,MI,US,0.22177215,0.11135176
Asotin,WA,US,0.18593028,0.09959312
FallCreek,WI,US,0.2169264,0.12860577
ColonyPark,PA,US,0.24743013,0.0013076353
Larimore,ND,US,0.21366502,0.13879605
Browntown,PA,US,0.21269107,0.09350125
Parshall,ND,US,0.19585821,0.15614812
Colchester,IL,US,0.23033552,0.14502044
VonOrmy,TX,US,0.16980039,0.2316832
Broadway,NC,US,0.25436798,0.0685093
SeeleyLake,MT,US,0.18397988,0.1782992
Buckeystown,MD,US,0.24957809,0.021289157
Higganum,CT,US,0.21631442,0.021956854
LimestoneCreek,FL,US,0.16542529,0.12376147
Salem,SD,US,0.19553073,0.14923376
Crosby,ND,US,0.19988923,0.14944069
Roscoe,TX,US,0.16418509,0.26561347
Hansen,ID,US,0.17482011,0.13092746
Clintwood,VA,US,0.23758733,0.1507908
SchallCircle,FL,US,0.1661239,0.1106619
MillersFalls,MA,US,0.20760897,0.06468329
NewUnion,TN,US,0.2275825,0.13890551
EnosburgFalls,VT,US,0.23015417,0.11038198
KenwoodEstates,FL,US,0.17135404,0.095708385
Redkey,IN,US,0.267924,0.123069815
Olcott,NY,US,0.21527416,0.10036862
Basin,WY,US,0.19219398,0.15713182
Sistersville,WV,US,0.27149406,0.12034988
Caraway,AR,US,0.2214837,0.18110968
ManasotaKey,FL,US,0.18407688,0.13847497
Toughkenamon,PA,US,0.25935745,-0.00562266
Grantsburg,WI,US,0.21286578,0.120179854
Fredonia,AZ,US,0.18912433,0.11015521
Erin,TN,US,0.22934666,0.19249238
Bushyhead,OK,US,0.19353847,0.2271852
Entiat,WA,US,0.18867156,0.10461239
FallingWater,TN,US,0.2393915,0.12553707
Paulina,LA,US,0.16669497,0.12882237
Garrett,WA,US,0.16320363,0.124226175
BradentonBeach,FL,US,0.17744258,0.11882709
Vardaman,MS,US,0.2037331,0.188056
Morningside,MD,US,0.26514792,-0.0006150622
Barrackville,WV,US,0.2556008,0.11597836
Buhler,KS,US,0.19177291,0.20116442
Benton,TN,US,0.22784424,0.1301544
Benwood,WV,US,0.2700202,0.093853466
Hays,NC,US,0.23584078,0.1528351
Snyder,OK,US,0.16802914,0.2268262
Melville,RI,US,0.21041921,0.030210724
Boulder,MT,US,0.17253801,0.1868479
DeGraff,OH,US,0.2686627,0.11844792
ClaraCity,MN,US,0.20648423,0.1492476
Freeman,SD,US,0.19705534,0.15006192
WalkerValley,NY,US,0.23028904,0.077183485
ShellRock,IA,US,0.21093893,0.14157934
Florence,TX,US,0.16195133,0.25926533
RockHall,MD,US,0.2625828,-0.02800512
Clio,AL,US,0.1993084,0.097804144
Ravenna,MI,US,0.22824867,0.098156095
Germantown,IL,US,0.25285366,0.13059317
MountHope,WV,US,0.23666099,0.14488715
Tiltonsville,OH,US,0.27104,0.09119279
Britton,SD,US,0.21094652,0.1425294
Palestine,IL,US,0.26978663,0.13831788
Ceredo,WV,US,0.27527136,0.14360863
LongCreek,IL,US,0.240207,0.13022263
Somerset,MD,US,0.26980272,-0.04055453
Wyoming,IL,US,0.22645338,0.13755338
Breckenridge,MI,US,0.23765399,0.09072257
LochSheldrake,NY,US,0.21240875,0.10405071
Stowell,TX,US,0.15408815,0.17004427
Osborne,KS,US,0.17522608,0.1982894
HewlettHarbor,NY,US,0.2188676,-0.0021135218
Salix,PA,US,0.26348716,0.07018199
Manawa,WI,US,0.2284365,0.10578448
Hagaman,NY,US,0.22520085,0.097636275
WestBuechel,KY,US,0.2797568,0.14020388
Dike,IA,US,0.20762292,0.14354566
Stuart,VA,US,0.24060912,0.13241576
Markham,TX,US,0.15219916,0.22754084
Starbuck,MN,US,0.2112764,0.14306118
Middleburg,PA,US,0.252866,0.06696425
Enhaut,PA,US,0.25089827,0.023238344
Goodwell,OK,US,0.17429732,0.20509577
RíoCañasAbajo,Juana Díaz,PR,0.14066474,0.22161993
Woodsboro,MD,US,0.24750568,0.041796066
Huntsville,TN,US,0.22843789,0.16864684
LakeWinnebago,MO,US,0.21886209,0.1910516
Mayo,FL,US,0.17757097,0.09906918
Waymart,PA,US,0.21514294,0.10469447
Toluca,IL,US,0.22767867,0.12481842
NorthBend,NE,US,0.20276783,0.1648187
LakeMedinaShores,TX,US,0.16089892,0.26586625
CalvertonPark,MO,US,0.25444186,0.14804071
Joanna,SC,US,0.23229668,0.1419927
Clymer,PA,US,0.27504727,0.06998993
Lumpkin,GA,US,0.2004706,0.09006625
Westfield,WI,US,0.23283207,0.10152497
Heppner,OR,US,0.17834564,0.1394739
Geary,OK,US,0.17797059,0.21814233
Eastport,ME,US,0.19699392,0.14351536
Otterbein,IN,US,0.2508639,0.13223319
Waldo,AR,US,0.17666988,0.23619112
MountAiry,GA,US,0.22487098,0.15844719
Chrisman,IL,US,0.25013945,0.15026498
Washburn,ND,US,0.19604893,0.14921784
Onarga,IL,US,0.23249725,0.12312921
PointMacKenzie,AK,US,0.1940261,0.14313103
Taft,FL,US,0.16379637,0.06068747
Wallace,LA,US,0.17176865,0.122720234
Mabscott,WV,US,0.23666099,0.14488715
PalmBeachShores,FL,US,0.16024262,0.15480107
Roseland,LA,US,0.17485629,0.15950479
Craig,AK,US,0.17370033,0.18805024
Fremont,NC,US,0.2630293,0.07364147
Mounds,OK,US,0.18597198,0.23356184
Midtown,TN,US,0.24257185,0.14961825
Hemlock,MI,US,0.2366022,0.08441028
NewBrockton,AL,US,0.19008018,0.09648866
NorthCharleroi,PA,US,0.2852227,0.08044357
DelRey,CA,US,0.2240833,-0.06839436
Pinopolis,SC,US,0.19418743,0.069572836
HarkersIsland,NC,US,0.2095936,0.09802377
Galveston,IN,US,0.26285064,0.11931652
Smithville,OH,US,0.2677053,0.09773166
LauderdaleLakes,WI,US,0.22808915,0.094633535
MountHermon,CA,US,0.20870095,0.0273635
Gnadenhutten,OH,US,0.26361135,0.1125827
Platte,SD,US,0.19888453,0.16506115
Morrisonville,NY,US,0.22397126,0.09271094
Hampton,AR,US,0.18372191,0.21019231
Hackleburg,AL,US,0.20241104,0.16226536
Pastos,Aibonito,PR,0.1258896,0.22984523
Philmont,NY,US,0.22071213,0.07259693
Falkville,AL,US,0.20960638,0.119793005
Nevada,TX,US,0.16562961,0.24258617
LumberCity,GA,US,0.19169264,0.07181517
Dimondale,MI,US,0.22887425,0.09288424
FortValley,AZ,US,0.1824667,0.12065394
Shattuck,OK,US,0.18420455,0.21563894
Stoneville,NC,US,0.25672337,0.11133594
Stockton,KS,US,0.17168592,0.19890516
RushSprings,OK,US,0.1624129,0.22499844
FortClarkSprings,TX,US,0.14907521,0.25183198
OhkayOwingeh,NM,US,0.16045538,0.19338395
Medford,MN,US,0.20951577,0.1397337
WestCanton,NC,US,0.23222952,0.17167568
Hillsboro,MS,US,0.16857837,0.1861746
Fellsburg,PA,US,0.28594777,0.0902398
Faxon,PA,US,0.24584009,0.0779339
Manchaca,TX,US,0.17532861,0.2503358
Roland,IA,US,0.19963697,0.14703302
PleasantHill,OH,US,0.2779349,0.11792209
Chinook,MT,US,0.1680034,0.18759198
Colbert,OK,US,0.17183188,0.2401593
Watson,LA,US,0.16918151,0.14603364
Wells,NV,US,0.18760137,0.15905206
Oquawka,IL,US,0.22627768,0.14167865
Rolla,ND,US,0.20018658,0.12702063
Lawtell,LA,US,0.15769364,0.1679086
Rogers,TX,US,0.1538855,0.2524588
Palmdale,PA,US,0.24681078,0.021024903
WestBlocton,AL,US,0.18514481,0.14237271
Moenkopi,AZ,US,0.18609709,0.11450851
CrandonLakes,NJ,US,0.22770767,0.07839819
Rogersville,AL,US,0.22096492,0.1321893
Barneveld,WI,US,0.2319543,0.11064851
Farmland,IN,US,0.27013254,0.12058916
Marmaduke,AR,US,0.22610109,0.18356226
Stockbridge,MI,US,0.23422274,0.08763487
Barbourmeade,KY,US,0.2797568,0.14020388
WestEaston,PA,US,0.24079543,-0.006561666
HolidayLakes,TX,US,0.1477253,0.19885947
BrownCity,MI,US,0.23867643,0.082224414
Ontonagon,MI,US,0.2058812,0.17643115
GrantPark,IL,US,0.23420927,0.10811079
ArivacaJunction,AZ,US,0.16849309,0.11859632
Valmeyer,IL,US,0.245742,0.14634559
Alton,IA,US,0.21607125,0.13917099
CortlandWest,NY,US,0.21790898,0.11516815
Millbury,OH,US,0.26018932,0.08349623
Mitchell,IL,US,0.25785503,0.12146283
FortTotten,ND,US,0.20810902,0.14230813
LaCoste,TX,US,0.16718364,0.24473725
Barry,IL,US,0.22971821,0.15608138
Ellendale,ND,US,0.20793843,0.15041204
WhiteSands,NM,US,0.18737437,0.138734
CountryClubHills,MO,US,0.25664705,0.1315266
Milroy,PA,US,0.25971764,0.075666964
Bally,PA,US,0.2415102,0.0074288114
BlueLake,CA,US,0.15515845,0.11588969
Gordonsville,TN,US,0.24085316,0.1611016
DiamondRidge,AK,US,0.1856129,0.1743469
Hemphill,TX,US,0.15018848,0.24555047
Mescalero,NM,US,0.1683317,0.1580713
Jackpot,NV,US,0.1803128,0.16877247
Kamiah,ID,US,0.19431888,0.1333302
Melcher-Dallas,IA,US,0.20834838,0.16130851
Dexter,NM,US,0.18025038,0.17400523
Muscoda,WI,US,0.22689493,0.11541737
DoverBeachesSouth,NJ,US,0.21359688,0.032834183
Verplanck,NY,US,0.22362736,0.017861424
Saticoy,CA,US,0.21156664,0.03142479
Gregory,SD,US,0.19416347,0.18332028
BlackRiver,NY,US,0.22413802,0.07642221
Earlston,PA,US,0.26754797,0.06906407
Fayette,OH,US,0.24193995,0.10191614
Bayboro,NC,US,0.22671497,0.08670268
Curtice,OH,US,0.26018932,0.08349623
PalmValley,TX,US,0.14154796,0.2617846
HaverfordCollege,PA,US,0.25862136,-0.057992242
Bethany,IL,US,0.23801252,0.1350269
Cavalier,ND,US,0.21476184,0.13419677
Edwardsburg,MI,US,0.24396342,0.09896207
Haskins,OH,US,0.25072518,0.09580679
MaggieValley,NC,US,0.22130288,0.1693058
Winterville,GA,US,0.23318091,0.13463944
Deatsville,AL,US,0.21362206,0.10905814
Algonquin,MD,US,0.24934843,0.03988141
Beggs,OK,US,0.18597198,0.23356184
Talkeetna,AK,US,0.16109951,0.15717375
SouthGullLake,MI,US,0.2306868,0.10635146
Avalon,NJ,US,0.2219974,0.052554544
Kemp,TX,US,0.15869144,0.247347
Whitaker,PA,US,0.2924372,0.06483452
Pinetops,NC,US,0.25992984,0.077982165
MississippiValleyStateUniversity,MS,US,0.19174065,0.1815922
FortThompson,SD,US,0.20877324,0.16117981
BonSecour,AL,US,0.18637809,0.123484805
Monteagle,TN,US,0.21823855,0.14928478
St.David,AZ,US,0.16979794,0.12232948
Loyal,WI,US,0.21404578,0.12878527
RoslynEstates,NY,US,0.22416703,-0.05394459
Troy,PA,US,0.2230284,0.104749635
Cascade-ChipitaPark,CO,US,0.18067455,0.20049068
WestMountain,UT,US,0.1924088,0.1139902
LaCrosse,KS,US,0.17199986,0.2043113
Lannon,WI,US,0.22072297,0.08650851
CoonRapids,IA,US,0.2055079,0.15645044
MoodyAFB,GA,US,0.18300541,0.091371335
Moreland,ID,US,0.18707831,0.15093891
CanyonCreek,TX,US,0.15888874,0.26324555
Sophia,WV,US,0.23666099,0.14488715
Mahnomen,MN,US,0.20624524,0.13921717
Martindale,TX,US,0.17499912,0.24919994
ViennaBend,LA,US,0.15434746,0.20575798
Pinconning,MI,US,0.23173212,0.09281747
Omega,GA,US,0.179078,0.1003698
Atkinson,NE,US,0.18724604,0.18905999
AverillPark,NY,US,0.22213842,0.06715222
Ak-ChinVillage,AZ,US,0.19234426,0.002594803
Zebulon,GA,US,0.21319279,0.11341307
OreCity,TX,US,0.15696032,0.24321942
NewVienna,OH,US,0.27409753,0.12770815
Niverville,NY,US,0.2247424,0.069381796
HooperBay,AK,US,0.16774893,0.18715477
Marshallville,GA,US,0.20537937,0.057573937
GreenValley,SD,US,0.17427842,0.19834721
SuffieldDepot,CT,US,0.21514864,0.016569577
Telford,TN,US,0.22768728,0.14965975
MountainView,WY,US,0.18052875,0.18111068
BelmontEstates,VA,US,0.25344464,0.10454373
TowerLakes,IL,US,0.22752829,0.09720255
Hillcrest,IL,US,0.22575235,0.103989825
BevilOaks,TX,US,0.13658306,0.17804585
Topeka,IN,US,0.24800482,0.10772567
