city,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
Illiopolis,0.019964086,-0.010029794,0.009758556,0.02150921,0.028209565,-0.0015538469,-0.012825397,0.019785002,-0.013851099,0.01975235
SouthFork,-0.024129858,-0.0008577077,0.002749782,0.02039558,0.011692857,0.005014273,0.02038726,-0.014589231,0.0017742383,-0.03822761
GayleMill,-0.008357155,0.006237934,-0.011608342,0.0050751856,0.0054976456,0.008465348,0.0025044077,0.005271979,0.020858666,-0.00907966
Kenansville,-0.018994264,0.0018049409,-0.024758287,0.015841408,-0.007586026,-0.0004058964,0.0037299187,0.006723119,0.0095349625,-0.010605555
LaurelPark,-0.011187489,-0.0026331246,-0.009909555,3.7141144e-05,0.0014895542,0.016341545,0.01615865,-0.010339077,0.014026345,-0.031013725
Togiak,-0.0296983,-0.012768355,0.03220203,-0.014618559,-0.021404343,-0.009718514,-0.024514996,0.004455686,-0.018948268,-0.004358066
LakeVictoria,0.008854606,-0.010856712,0.015729198,0.034108892,0.021265967,-0.013651024,-0.007896985,-0.01980728,-0.03132712,-0.022187786
Potrero,-0.043518223,-0.025871146,0.029848984,0.039528627,-0.020870382,-0.060810126,0.07960906,-0.0072103343,-0.0139999585,0.03919401
Eastover,-0.017470239,0.0014287529,-0.017223133,0.014339207,-0.008100339,0.00056341646,0.0018140196,0.012316064,0.006700105,-0.003507372
CrystalSprings,-0.027277194,0.008197652,-0.0022519021,-0.007990781,-0.037929047,-0.023562912,0.0072582187,0.0052825375,-0.018764963,0.00023026764
Selawik,-0.019521505,-0.012726402,0.031257764,-0.013502866,-0.014314767,-0.007847691,-0.012528318,0.0031695303,-0.013731077,-0.0052639316
Malott,0.022902152,-0.00561089,-0.0007290242,-0.029364597,-0.0054095467,-0.011806122,-0.011859789,0.036491748,0.0077425404,-0.03729381
Maben,-0.015286679,-7.2082505e-05,-0.01735871,-0.0032733805,0.0052372646,0.015231768,0.006239268,0.019626528,0.0132903,0.021174759
Dunkirk,-0.0008754652,-0.008592526,0.019610519,0.033254445,0.021002792,-0.005832993,0.017207183,-0.0044510486,-0.012073675,-0.00843501
Emily,0.0005547347,-0.025445454,-0.0014311624,-1.6387552e-05,0.015724307,0.0039924313,-0.023861106,0.00894079,0.0020978122,-0.00814206
Riegelwood,-0.023728399,-0.0019221915,-0.016909523,0.009728773,-0.008759808,-0.0009967531,-0.0037211052,0.008854627,0.0019239795,-0.01228718
SouthWeldon,-0.011726634,-0.0046096942,-0.019838795,0.010507072,0.00013172068,0.02204453,0.022061275,-0.006786214,0.014358851,-0.022655234
Lumberport,-0.0068439567,-0.0037760872,-0.013890948,0.027429346,0.0055084154,0.015037583,0.03800315,-0.0027971352,0.021126388,-0.02246857
Armstrong,0.036653694,-0.04273832,0.008374327,0.012565241,0.023781141,0.020389989,-0.008290866,0.017819569,0.019300789,0.023004936
Loreauville,-0.028674882,-0.0070242668,-0.016222006,-0.018203782,0.0015283643,0.0053316667,0.0038364828,0.011778005,-0.01254642,0.03685923
Alger,0.00046415994,-0.006709405,0.01686579,0.03464407,0.020362953,-0.0064174198,0.018652685,-0.0019701105,-0.010828171,-0.0059175575
DobbinsHeights,-0.017902248,-0.0011619742,-0.014052537,0.004057793,-0.008762704,0.006377532,0.0036521268,0.002099914,0.0067108385,-0.014724699
Supreme,-0.030074595,-0.0083121965,-0.018569922,-0.013325576,0.0010622047,0.015175037,0.008591395,0.014780599,-0.014124731,0.035190836
Jonesville,-0.0082896715,0.0015154151,-0.020025063,0.0045986073,-0.0010702736,0.007783024,0.0021571862,0.0056311325,0.023412796,-0.012633028
TeecNosPos,-0.014572765,-0.008110099,-0.004206986,-0.029372977,0.0016702341,-0.017732212,0.0072992453,0.023105856,-0.013641709,-0.0059238942
Trezevant,0.0026671428,-0.0026775422,-0.010580071,0.0032147614,0.010389732,0.011005944,0.01195096,0.02214738,0.008877207,0.029752098
Snead,-0.022900887,0.0060800565,-0.021804782,0.0039057047,-0.0049024443,0.015045463,0.005584771,0.01032789,0.0092219245,0.010535918
Hooper,0.03263834,-0.044942208,0.017879568,0.0123840375,0.029692,0.017410034,0.008383584,0.020909537,0.03392691,0.045545276
Enderlin,-0.0012774813,-0.04098824,0.015035806,-0.008658413,0.001974403,-0.0021723472,-0.02647936,0.020608267,0.011548392,0.0023054066
Hatfield,-0.0036310465,0.0057887374,0.00038998201,0.027404461,0.023628833,0.0028449479,0.0044154767,0.017055346,-0.0071581453,0.0037602936
Skyline,-0.020155782,0.0005494988,-0.007448738,-0.009394651,-0.00060581404,0.01621193,0.0039044484,0.008335364,0.013807632,0.0011360453
Wagener,-0.019689193,-0.0014131217,-0.017776284,0.011807708,-0.01263566,-0.002260357,-0.002924389,0.009392674,0.003266982,-0.002226617
O'Donnell,-0.025581747,0.0057726214,0.0004453062,-0.024168197,0.005380286,0.015584751,-0.0011584659,0.006737544,-0.023058271,0.016640136
Wallowa,0.0006497296,-0.009762085,0.016633935,-0.025999915,-0.020804416,0.0028752007,-0.02212375,0.014732614,0.0019725421,-0.026726149
Ninilchik,-0.018839056,-0.017537626,0.03562152,-0.01188591,-0.021156138,-0.011435401,-0.015465542,0.003177184,-0.011598788,-0.004403
Plainfield,0.019640477,-0.024674634,-0.009028358,0.018841714,0.02670848,-0.0008790154,-0.024519598,0.00090237486,-0.005546721,-0.00066627923
RushfordVillage,0.020871999,-0.025614956,-0.0038386052,0.006997889,0.017385794,0.0011576631,-0.015808629,0.0075014783,0.0027215746,0.009599725
Roosevelt,0.023600515,0.015689472,-0.05563494,-0.0028989457,0.0016006683,0.07826843,0.04765664,-0.0895986,0.023909755,-0.014871766
Otisville,0.0038314539,-0.0035380682,0.015711585,0.03764763,0.01604195,-0.02397894,-0.011453222,-0.03114072,-0.051117595,-0.025912682
BloomingGrove,-0.017488971,-0.0041675777,-0.009328695,-0.01633413,0.012886822,0.019565003,0.03307419,0.0034812891,-0.013188152,0.019064492
Aspermont,-0.025675207,0.0034938897,0.0082260445,-0.01896507,0.003380999,0.011943982,0.007946655,0.0040042903,-0.021193182,0.022148514
CasperMountain,0.013118025,-0.015129691,0.032806125,-0.011922143,-0.033378024,0.01508063,0.017751098,0.0028338942,0.013026282,-0.0016267173
LoneRock,0.014917305,-0.024115644,0.00034578517,0.021081435,0.028986894,-0.012150151,-0.02692007,0.006720099,-0.0032119676,0.00020937249
Harlem,-0.010624488,-0.01846504,0.025295004,-0.010041455,-0.020134095,-0.004940059,-0.01471365,0.016823892,0.0017273631,-0.011445897
Simsboro,-0.013533351,-0.008499737,-0.016505077,-0.014188336,0.0016235339,0.018332135,0.015573626,0.013449287,0.0026268074,0.029316273
Coalmont,-0.021988679,-0.00053588755,-0.002839129,-0.0118037015,-0.0025766005,0.018486073,0.010286483,0.010421853,0.011653312,0.0017177855
Alton,0.0022231524,-0.009025908,0.005726155,-0.0025665236,0.008348724,0.004811503,0.00048103827,0.014576606,0.008766597,0.007309295
BeaverMeadows,-0.0022472474,0.006587505,0.02393088,-0.009959154,0.001796966,0.015725411,0.03837801,-0.047904506,-0.0015265965,-0.01622294
PondCreek,-0.005229535,-0.0040071546,0.014441058,-0.005580909,0.025875874,0.01306678,0.008637128,0.015063219,0.00054088974,0.01865215
Middleburg,-0.0034364338,-0.007771586,-0.0010768208,0.000833282,0.016752567,0.037663918,0.023198009,-0.03363747,0.009637437,-0.047477398
Calhan,-0.020732049,-0.012760799,0.022521699,-0.012760582,-0.011082381,0.013725628,0.00062737975,-0.00055736006,-0.0034189834,-0.009959331
RoyalCenter,0.017022729,-0.0074631697,0.016856302,0.038858127,0.020910544,-0.009869663,0.015159386,0.0026590026,-0.015378514,0.015386156
Gallant,-0.022783449,0.0069134864,-0.021764765,0.009086515,-0.0076819565,0.011830689,0.0034603179,0.008470405,0.010162755,0.009350191
Hazleton,0.040661052,-0.027872022,-0.009384491,0.026747474,0.03799075,0.002830177,-0.01126201,0.015793085,0.005169997,0.032889307
Newman,0.017191064,-0.0062512355,0.009514181,0.023477538,0.027373036,0.0010834517,-0.00467873,0.01687127,-0.013516064,0.017320123
Warrenton,-0.0081405435,-0.0046568536,-0.017453026,0.0028428934,-0.001620347,0.022348208,0.023272889,-0.008126741,0.015447319,-0.021247715
Matinecock,0.05537227,0.11592585,-0.08506507,-0.04107418,-0.044223826,-0.021796273,-0.0019423804,-0.186339,0.016812818,0.09703044
Blackduck,-0.004998163,-0.022559501,0.0023070045,-0.007090969,0.007704064,0.0062264134,-0.018588204,0.013520772,0.010018683,-0.009976423
PenneyFarms,-0.026142355,0.0060628015,-0.0075843437,0.0040499805,-0.023796778,-0.018696953,-0.004611969,0.013125429,-0.0067573646,0.0044207284
Malin,-0.004581251,-0.003425412,0.024681276,-0.024949776,-0.02098471,-0.013294158,-0.01577291,0.008929146,0.00466347,-0.01564719
PawneeCity,0.013040861,-0.028826946,0.017440552,-0.007618383,0.0074755414,0.016208386,0.0041958317,0.015002268,0.023965035,0.023530869
Ellenboro,-0.008697023,0.0015578096,-0.008725167,-0.0057453173,-0.007668891,0.0057989336,0.0048792763,-0.0019841725,0.012554156,-0.020771876
NorthWalpole,-0.0047987327,0.010762968,0.027179174,-0.03841951,-0.012217393,-0.0012400739,0.01494508,-0.039567374,0.0035443155,-0.022772623
Flushing,0.0024365936,-0.007152911,0.009670301,0.028917579,0.019387167,0.009987689,0.033125784,-0.001318669,0.015038197,-0.027919153
Luthersville,-0.020522032,0.0025920947,-0.014121762,0.0076150126,-0.007534715,0.011230513,0.005362378,0.008874105,0.013846301,0.008581095
Sully,0.047069862,-0.026050009,-0.0024948237,0.019469611,0.042707,0.016384628,0.0018527196,0.024274834,0.0173295,0.037032403
McCammon,0.0109100165,-0.005130361,0.0104853455,-0.039760906,-0.022629991,-0.0052748793,-0.019749979,0.02946082,0.008382898,-0.03858776
SpringHill,-0.019692391,-0.0058059734,0.009182216,0.013750054,0.011329419,0.007115761,0.025218528,-0.017920468,0.0021150527,-0.041098464
Footville,0.03191421,-0.03247151,-0.0037503995,0.049662076,0.036678534,-0.030827587,-0.030563535,0.015851427,-0.01724484,0.008972347
Marrowstone,0.020964798,0.008404238,0.009074796,-0.058629643,-0.0811337,-0.022130873,-0.032844905,0.041252136,-0.016172476,-0.028277129
ChesterHill,-0.013573227,-0.0034295872,0.020269472,-0.0010207607,0.0041521545,-0.00021609291,0.025294904,-0.022477418,0.003866917,-0.03773719
Doniphan,0.019443661,-0.04239905,0.016387757,-0.0019436489,0.0073798704,0.021093572,0.007988657,0.018335436,0.031913057,0.037091114
Magazine,-0.0016494917,-0.011648661,0.0029553382,-0.021234458,0.0055016186,0.013576062,0.01749,0.013632429,0.010711982,0.013154506
Lamboglia,-0.059909873,-0.0065307734,0.043781467,-0.019723605,-0.023454444,-0.017254435,-0.040661514,-0.00581807,-0.046594486,0.015233866
ChulaVista,-0.037855413,0.0011286368,0.00798725,-0.025628906,-0.0020042348,0.006640082,0.0032039385,0.0017193073,-0.027819833,0.02009208
NewUnion,-0.023896195,0.0068268715,-0.0191561,0.0064336285,-0.007970755,0.011273364,0.002672704,0.009754402,0.0080683185,0.010902036
Harwood,0.0077805878,-0.04293603,0.0041265027,-0.016841128,0.021255126,0.011049344,-0.029033497,0.02444857,0.020287415,0.00054648507
AuGres,-0.02341779,-0.0031303004,0.02387867,0.005230891,0.001845242,-0.020647652,-0.0366124,-0.03336845,-0.045714043,-0.032578144
Fabrica,-0.03260654,0.0065732496,0.010063185,-0.029732011,0.00016711093,0.008817946,0.0025326842,0.005724578,-0.029781554,0.016356079
Edmundson,0.046152912,0.027993966,-0.0013501932,0.045810275,0.071589164,-0.023079414,-0.02103204,0.05684417,-0.019287705,0.044621523
Tatum,-0.039868247,-9.017717e-05,0.0072203465,-0.01618413,-0.009705819,0.012686297,-0.0053549903,0.0044267587,-0.02624342,0.007027588
Owensville,0.0058952016,0.014666028,-0.010765222,0.051989183,0.021979898,-0.006148104,0.008630242,0.027615678,0.0026600447,0.0053323517
Brimfield,0.029215882,-0.021530794,0.013868898,0.03304841,0.029385095,-0.023399197,-0.0023673298,0.02064611,-0.008711136,0.020252792
LaFontaine,0.0062598884,-0.007102001,0.019808872,0.03519161,0.020801112,-0.0106178615,0.0087202685,0.00058601034,-0.019612934,0.0025577561
Onaway,-0.020048134,-0.010782109,0.014646321,0.0019171156,0.0025614628,-0.010457074,-0.033334494,-0.019067572,-0.023516804,-0.030287603
CheyenneWells,-0.016526552,-0.011773241,0.024641141,-0.008243553,-0.009193298,0.008283548,-0.0055627986,0.0057868413,-0.004984501,0.0047054123
St.Ignatius,0.015977332,-0.009432028,0.021324866,-0.018322501,-0.017139092,-0.002181925,-0.0070061395,0.018837696,0.009709887,-0.020973245
Winslow,0.00118084,0.0028807719,0.0038159934,0.022832345,0.02323438,0.00633229,0.00804699,0.018693091,-0.0034067307,0.0040051383
PleasantHills,0.0073027187,0.011947442,0.010698439,0.08148694,0.03975508,-0.027248345,0.0078040194,0.0086255865,-0.03075059,-0.0096782325
Esmont,-0.006726705,-0.007502019,-0.008894802,0.0014084921,0.009697092,0.03111443,0.031631935,-0.007762727,0.023737185,-0.035570934
Arena,0.016648855,-0.026435515,-0.00077769137,0.024080833,0.03037594,-0.01479362,-0.02970132,0.0070537445,-0.004771684,-0.0005531385
SandSprings,-0.026686653,0.00971039,0.0012709751,-0.028621651,0.006111787,0.016945144,0.00226914,0.005603056,-0.024791695,0.015154692
Baconton,-0.03180394,9.9651515e-08,-0.012085302,0.0026558854,-0.01595295,-0.0040506604,-0.0123468265,0.010536944,-0.009883081,0.010671824
ClayCity,0.008235543,-0.0038592084,0.006540447,0.020524988,0.024524385,0.005292161,0.0043717013,0.020953195,-0.00699097,0.007816035
NewDeal,-0.025756944,0.0008728268,0.0058670407,-0.018772637,0.008053619,0.012693785,0.0030603206,0.008890795,-0.018406218,0.01555705
PigeonCreek,-0.009360849,-0.010116951,0.01943312,0.061439265,0.036597606,-0.009849411,0.0019168744,-0.013549997,-0.041729327,-0.052126523
BlueBall,0.011671896,0.013157927,-0.014383014,0.012548607,0.00772853,0.035871897,0.026452895,-0.061665192,0.009970058,-0.024221363
Coffeeville,-0.006486021,-0.004099153,-0.01752169,-0.009881346,0.0036454296,0.016469361,0.01231513,0.017528322,0.011247986,0.022794
Sarepta,-0.012274671,-0.012872222,-0.010219649,-0.014557732,0.00036459975,0.015488088,0.01464829,0.011127662,0.004980053,0.020121828
Highland,0.016737685,-0.02232974,-0.00017932057,0.019016929,0.030871175,-0.009765567,-0.022626957,0.008579474,-0.0012761235,0.006166834
IslandPond,-0.011557244,-0.0013944302,0.012120155,-0.022066701,-0.01533688,0.0032870348,-0.005564192,-0.009785634,0.009737622,-0.01846071
MortonsGap,0.01569892,0.0009991848,-0.011014044,0.0211109,0.01349163,0.014265438,0.01867289,0.02561623,0.01910844,0.025756016
Brookport,0.0018969787,0.0012705132,-0.0043451064,0.011070514,0.018259574,0.004572244,-0.0029989292,0.021673081,0.0012202442,0.012651945
HollyPond,-0.021526175,0.006305875,-0.021579724,0.0032332756,-0.0048530293,0.014394968,0.0077187363,0.010209334,0.009091349,0.009466715
Stephenson,-0.012458259,-0.013682962,0.008970384,0.011240995,0.011345081,-0.00415493,-0.040570833,-0.01904141,-0.02680967,-0.025051774
Middlesex,-0.012545989,0.0010276311,-0.020404687,0.010724688,-0.009929442,0.0063566854,0.010791017,-0.0046589603,0.01051796,-0.018664278
Hopedale,0.02582644,-0.011694392,0.009687775,0.020144392,0.025748143,-0.008209513,-0.01243099,0.021706622,-0.013468977,0.019487847
Elrod,-0.0131166335,0.0060758092,-0.017643094,0.01788677,-0.012674788,-0.0033289217,0.0016801609,0.0041696937,0.007496119,-0.010944561
Mesita,-0.026730727,0.0009805937,0.0026984036,-0.030908305,-0.00336911,0.0010530759,-0.016705725,0.021048276,-0.018081179,-0.0066742906
SanFelipe,-0.032818858,0.00036194827,-0.0022787447,-0.03280337,-0.00064789865,0.014810293,0.010981668,0.009524123,-0.029378826,0.03936805
DakotaCity,0.044945676,-0.039870895,0.002544904,0.015475698,0.031720757,0.017160341,-0.00429276,0.021014873,0.020722644,0.03654209
St.Clair,0.03804772,-0.040544912,0.001867251,0.004566453,0.023279736,0.025756108,-0.0121673895,0.01733845,0.019244147,0.02038365
Norris,-0.0064379573,0.0014650465,-0.004475803,0.0113240285,0.0030046364,-0.0011926398,0.0029836681,0.00027533714,0.015015821,-0.01624456
Pittsville,0.013651026,-0.022696521,-0.0020456675,0.015970897,0.024672886,-0.0053161583,-0.032259043,0.0012690631,-0.0074061137,-0.007871204
MagnoliaSprings,-0.029912062,-0.0018439102,-0.013443181,-0.00039569288,-0.0030703351,0.011640852,-0.0038014057,0.008410218,-0.010846017,0.024023773
Juniata,0.015887314,-0.039658617,0.015962737,-0.0017326362,0.003634904,0.020637557,0.006326169,0.01694566,0.02863239,0.033705838
Occidental,-0.01074281,0.023325182,0.009698392,-0.03301515,0.004309519,-0.01976877,-0.045664486,0.021355579,0.024735872,-0.018230764
Beckville,-0.01638043,-0.0061885854,-0.0059857615,-0.023896888,0.005114585,0.020011349,0.013017308,0.013549974,-0.007268769,0.02295282
Notasulga,-0.02981577,0.0035183148,-0.016430315,-0.003201289,-0.004226735,0.010703449,0.0025231645,0.0060260524,0.003481657,0.010083158
FortLoudon,-0.010161272,-0.0048674964,0.018872157,0.0025030263,0.011518312,0.015401161,0.03137489,-0.02711927,0.007948379,-0.039403096
Langley,-0.0021883345,-0.008250165,0.0040953225,-0.024303429,0.006679938,0.017458357,0.013320942,0.012561577,0.0057108076,0.012382993
Roy,0.033604983,0.0043062004,0.030540904,-0.07599603,-0.10194502,-0.015600364,0.0032815957,0.043519586,0.0033883916,-0.033354666
Brookfield,0.008863082,0.022598477,0.04099105,-0.038400255,-0.0032349427,0.0084357895,0.029888624,-0.06833434,-0.0009894478,-0.008832261
Rockford,0.045982495,-0.03266059,-0.0020245994,0.019906532,0.031389132,0.009698872,-0.0139409965,0.017610457,0.011571002,0.0319885
Bellefonte,-0.003039345,0.014413555,-0.0047340035,0.032186825,0.009819549,0.008261418,0.019752525,0.0043245405,0.019344464,-0.029530082
Garibaldi,-0.013083902,-0.0016899473,0.028740667,-0.027067149,-0.04400867,-0.008139161,-0.018804772,0.014454131,-0.013851765,-0.012824681
LakeAndes,0.0059150145,-0.047133863,0.027460635,0.00074710674,-0.0023341468,0.0027341882,-0.011942803,0.017470999,0.017358366,0.0073386156
Hazelton,0.004243235,0.013505481,0.009119503,-0.044281542,-0.021088563,-0.013751831,-0.018246341,0.031536978,-0.006614081,-0.027834281
GrayCourt,-0.013867047,0.0030861252,-0.019343907,0.009666745,0.004612783,0.0043313303,-0.0067893714,0.009921208,0.016690766,-0.009539758
RisingStar,-0.029006446,0.006354786,0.0066735344,-0.022401156,-0.0031339922,0.010869398,0.007889523,0.0055826795,-0.020441953,0.026617208
Cowiche,0.016555203,-0.017655209,-0.003981167,-0.03595643,-0.023301499,0.02480802,-0.01066419,0.022738427,0.017330639,-0.035354607
Mossyrock,0.012611036,-0.009220668,0.019192128,-0.028796902,-0.05436988,-0.0064862347,-0.018073035,0.0230301,-0.0071931724,-0.024847392
SantaClaraPueblo,-0.015729751,-0.004787703,0.00013483316,-0.022953719,0.0025759747,0.0029331546,0.0048790732,0.009600277,-0.0068864995,-0.0078090727
Rockwood,-0.014315148,-0.00983177,0.0013306987,0.025869984,0.010526584,0.0050949086,0.030630711,-0.0033176134,0.00965785,-0.02142939
Pomona,0.0046606236,-0.010139615,0.015289514,-0.0043440443,0.01166325,0.0066293133,-0.001408574,0.019765655,0.011799041,0.011761755
Colo,0.04922734,-0.027491534,-0.005798196,0.022117283,0.046090655,0.01756936,0.00032565184,0.019341681,0.013654723,0.037668534
Emmonak,-0.026459293,-0.012960841,0.031602062,-0.017216887,-0.018260965,-0.0073215426,-0.021527639,0.0021918688,-0.018401902,-0.004745339
Fertile,-0.0029575755,-0.028245011,0.005596411,-0.014025345,0.010678346,0.0103043355,-0.017793288,0.018940447,0.012981482,-0.0026955092
BelleCenter,-0.003019251,-0.0063155154,0.01850413,0.029143618,0.019053785,-0.0047220644,0.016723502,-0.0005296356,-0.0075920247,-0.009858864
Claysville,0.0048006102,-0.011594413,-0.00046337012,0.055992816,0.01768539,0.020292262,0.051556624,-0.010295985,0.014130029,-0.031584326
EastCamden,-0.005941622,-0.012457673,-0.012244415,-0.009074473,0.0061141565,0.018518686,0.016843341,0.014795973,0.008478587,0.029054131
Penryn,0.0072104894,0.052667007,0.012969778,-0.036212638,0.0038466223,-0.026883354,0.0016603986,0.0012162181,0.060327247,-0.017393462
PotomacPark,-0.011174789,0.0013379286,0.026027804,0.010298938,0.017035142,0.009913666,0.04772586,-0.035229884,0.0054007834,-0.03685762
PurpleSage,0.0005457419,-0.031118914,0.00479025,-0.034927033,-0.01094634,0.0060831415,-0.014585593,0.03293533,0.006925103,-0.018342586
Waynesfield,-0.00094539823,-0.004099572,0.017421976,0.0336605,0.018413456,-0.007036692,0.018047156,1.50175765e-05,-0.0069657736,-0.006781164
LaJara,-0.026481604,-0.002879075,0.010600878,-0.024156304,0.001837039,0.004905244,-0.008932139,0.0024421304,-0.0012493684,-0.01700123
Greenville,-0.0047544083,0.006351311,0.015585971,-0.027352765,-0.012663453,-0.0058419188,-0.010550279,0.003478603,0.024010183,-0.015574054
Crowell,-0.021189721,-0.0008670386,0.01226726,-0.015283837,0.005161999,0.009726548,0.008870899,0.0053471494,-0.016238714,0.021358877
Candor,-0.015889022,-0.0019982643,-0.014687002,0.0017677525,-0.0052702455,0.0057011815,0.0064067077,0.0044426257,0.012371957,-0.012815816
Weidman,-0.0059546437,-0.011657038,0.008627807,0.013045702,0.0071808915,-0.011516088,-0.032424133,-0.019694045,-0.027324801,-0.032217763
Lafitte,-0.034357186,-0.009727904,-0.013535298,-0.019124897,-0.005657238,0.015121821,0.0019027388,0.012179616,-0.014242912,0.030153565
Redfield,0.03792054,-0.032111447,0.008677681,0.012626691,0.04021352,0.01873012,0.008284765,0.023032751,0.03102936,0.03595964
Killona,-0.02296017,-0.00050409127,-0.01905882,0.0035106952,-0.007407162,-0.003924204,0.0104314275,0.011151641,-0.0070998473,0.04127742
WoodsHole,-0.01948068,0.022987727,-0.0339473,-0.009323144,-0.034860447,0.001088615,-0.033548675,-0.047517702,-0.0052306317,0.019487217
Mankato,0.004675762,-0.028458018,0.014142824,-0.008611386,-0.0029888172,0.012946048,-0.0035738687,0.016569126,0.021205977,0.02125775
Syracuse,-0.0056330087,0.00024932064,-0.0065915254,0.014851817,0.0075882217,0.012255393,0.017985586,0.0028046342,0.017498344,-0.029854799
Friedensburg,0.0027903868,0.021501595,0.055737983,-0.028737744,0.005363591,0.008829881,0.04250253,-0.066530645,-0.004876206,-0.023433927
Afton,0.015744725,-0.024014616,0.012531584,0.003890161,0.031069916,0.01323707,0.007947806,0.019384375,0.021045487,0.018196845
RedButte,0.013118025,-0.015129691,0.032806125,-0.011922143,-0.033378024,0.01508063,0.017751098,0.0028338942,0.013026282,-0.0016267173
LimeLake,-0.017113082,-0.010054545,0.012076352,-0.0034610862,-0.0028974197,-0.0029553645,0.006429637,-0.0066942973,-0.002045472,-0.032438427
SilverLake,0.032036655,-0.05348657,-0.011738476,0.013024598,0.036731724,0.007847087,-0.033265572,0.024657855,0.018819612,0.00939746
Brunswick,0.006754888,-0.003933984,0.009141737,-0.006049233,0.021432633,0.0026268,0.0015503013,0.021382099,0.0031044008,0.012093426
Potlatch,0.0052235667,-0.016055463,0.019775625,-0.023469888,-0.028659016,-0.00057984126,-0.022836221,0.016664738,-0.0027928501,-0.025067821
Downs,0.0024502617,-0.027128298,0.011712347,-0.008803473,-0.0022883334,0.009158928,-0.00858263,0.01717709,0.01652736,0.021921609
Atlas,0.001606841,0.007508566,0.039037824,-0.013032732,0.0036315382,0.008884355,0.042701807,-0.051310655,-0.003496107,-0.022200797
Epps,-0.01215555,-0.007120718,-0.02052536,-0.013287392,-0.004157141,0.016434168,0.011140322,0.017071607,0.00042941415,0.04012701
PioneerJunction,0.032789674,-0.01859926,0.0066597667,-0.04290936,-0.04011673,0.0026444097,-0.007505707,0.041193902,0.02235438,-0.036020506
Jetmore,-0.012320519,-0.009007882,0.016492039,-0.007750668,-0.001348854,0.0048408387,-0.0065254695,0.008509542,-0.0003261529,0.014379851
Oakley,-0.0072517176,-0.003935688,0.021517113,-0.023665173,-0.023588624,-0.007434101,-0.01664697,0.009689809,-0.003633386,-0.027156113
Pleasantville,-0.01584851,-0.0020406283,0.012079954,0.009752612,0.00784312,-0.0041439477,0.017021112,-0.0130267395,0.0013008816,-0.035164315
Peconic,-0.015993545,0.036015518,-0.030746281,-0.010862381,-0.036392495,-0.00015864149,-0.026269633,-0.058524698,-0.00077002845,0.033633668
Gurley,-0.022255214,0.007773744,-0.014712746,-0.0077009066,0.0012058273,0.0113946805,0.0033786024,0.010170583,0.010117162,0.010096445
LaVeta,-0.027641648,-0.0072060456,0.021335293,-0.02033293,-0.019180017,0.0062189717,-0.013533535,0.0059580384,-0.009753562,-0.009656702
Altheimer,-0.004346408,-0.006343973,-0.009233333,-0.0009163018,0.004448874,0.009932566,0.0037980482,0.016519766,-0.0025099164,0.042286374
LochLloyd,0.02065122,0.0016285781,0.0032877838,-0.02450147,0.012362728,0.016540168,0.0092489375,0.030388078,0.011824026,0.013089399
Oreana,0.017566377,-0.009018767,0.008578157,0.02238019,0.028231364,-0.0038341908,-0.0118853105,0.01855069,-0.01378638,0.018072123
Morgandale,-0.026697807,0.00083355024,0.014027169,0.054841448,0.028970668,-0.012808215,0.002244149,-0.01790524,-0.03599026,-0.05609791
Milltown,-0.0019169295,0.00076104864,0.009893086,0.022291351,0.017362298,0.00064543996,0.0077274395,0.015662283,-0.004647132,-0.0010856497
Hamel,0.011708761,0.014891582,0.006151889,0.0016498159,0.03671976,0.003054069,-0.008612936,0.02303647,-0.008049083,0.009344984
Mulga,-0.015150604,0.015288023,-0.026856037,0.02823328,-0.016577486,8.140877e-05,-0.00096571684,0.014851127,0.013076282,0.02254736
StoneHarbor,-0.023131922,0.002916898,-0.039094828,0.009252895,-0.018087134,0.021976152,-0.015706467,-0.032324303,0.006495987,-0.017419022
WoodsBay,0.007551536,-0.014888729,0.023703145,-0.03325186,-0.02741447,-0.0023041286,-0.019128447,0.026101863,-0.0021871626,-0.019493772
MountainCity,-0.019537533,0.0031979498,-0.008197069,-0.034516506,0.012650889,0.021925975,0.025301099,0.0099088885,-0.026548142,0.031191558
Annabella,-0.0077840392,0.011655358,-0.0022121407,-0.0433037,0.0035767178,-0.009348522,-0.032653544,0.017648935,0.0125276875,-0.02282239
EastNewnan,-0.014295385,0.011623286,-0.015510671,0.019788604,-0.009349848,0.009951132,0.009655271,0.0025228066,0.020430237,0.0070642396
Edon,0.0033204157,-0.009010574,0.025182104,0.03150009,0.019781973,-0.013748215,0.013278377,-0.012740376,-0.023631973,-0.011477386
Benton,-0.0041304477,0.005792456,0.04378759,-0.027762743,-0.0033933145,-0.001370295,0.02725141,-0.039047353,-0.0022917422,-0.019487716
Juncal,-0.056186445,-0.004555742,0.050455593,-0.019791061,-0.021274433,-0.01436379,-0.034962974,-0.0033784152,-0.03896279,0.0055365777
FifthWard,-0.023589475,-0.0059005944,-0.009248143,-0.014718956,-0.0029135246,0.015312967,0.0014312862,0.009375614,-0.0031568003,0.02655638
Tranquillity,0.0110377865,0.062727466,0.014708176,-0.05134995,0.01908412,-0.037159394,-0.010175791,0.03634201,0.06794957,-0.027570173
Highfield-Cascade,-0.011397353,0.0041509513,0.014440232,-0.0024598897,0.008772404,0.020462863,0.027238697,-0.039748196,0.009511675,-0.039447915
