city,state,country,dim_1,dim_2,dim_3
Bathgate,ND,US,-0.04679874,0.1725681,-0.29424435
Bayport,FL,US,-0.027392402,0.20874348,-0.14812842
Primrose,NE,US,-0.10139671,0.19306578,-0.3126405
SweetGrass,MT,US,-0.102590896,0.18160444,-0.27783868
Caberfae,MI,US,-0.012855342,0.210389,-0.29486033
Eldorado,MD,US,0.050939426,0.26239228,-0.22211282
Folsom,NM,US,-0.1278508,0.18831392,-0.2574989
Wilder,MN,US,-0.06473486,0.18710387,-0.30793014
UnionHill,IL,US,-0.01689286,0.20895274,-0.3051555
Rodney,IA,US,-0.06349903,0.18240269,-0.3144957
Merwin,MO,US,-0.1217497,0.20978801,-0.3172372
HazelGreen,KY,US,-0.08455359,0.29951066,-0.2534164
Hoberg,MO,US,-0.18765712,0.22282621,-0.2871404
FlordelRio,TX,US,-0.18506712,0.21832104,-0.20604026
Virginia,NE,US,-0.09411701,0.1934123,-0.31828249
Nashville,KS,US,-0.13802695,0.18786247,-0.2940516
Dougherty,IA,US,-0.05026532,0.17451842,-0.3126749
Adamsville,PA,US,0.014911558,0.29613182,-0.27580163
SpringGap,MD,US,0.037545815,0.32730055,-0.24979891
AliChukson,AZ,US,-0.040393516,0.15359324,-0.26132566
Hadley,MN,US,-0.059546076,0.18502323,-0.30494782
Gray,IA,US,-0.0643976,0.18864843,-0.31586558
ReginoRamirez,TX,US,-0.18506712,0.21832104,-0.20604026
Lancaster,VA,US,0.044325173,0.252916,-0.21999258
Rampart,AK,US,-0.12486685,0.20218197,-0.25964543
FilerCity,MI,US,-0.014579765,0.21008243,-0.29989287
Randalia,IA,US,-0.04208956,0.189108,-0.3110235
LockSprings,MO,US,-0.08288768,0.21580952,-0.32927305
Hamilton,ND,US,-0.04679874,0.1725681,-0.29424435
Ohiopyle,PA,US,-0.009527496,0.30208874,-0.26699594
Huson,MT,US,-0.10208216,0.15143278,-0.2833168
PointofRocks,WY,US,-0.09530284,0.18590692,-0.2601584
Hamlet,NE,US,-0.13378148,0.17712055,-0.3000771
Colona,CO,US,-0.071750835,0.16635709,-0.26326406
Northboro,IA,US,-0.0773581,0.19596004,-0.33002296
PineBend,MN,US,-0.05197871,0.18484758,-0.29042643
Hensley,AR,US,-0.13813113,0.18656878,-0.22843595
WolfLake,MN,US,-0.043644074,0.18129046,-0.2959977
Washington,CA,US,-0.04787062,0.16541937,-0.25749385
HazelRun,MN,US,-0.05964952,0.18888111,-0.3108606
Winfred,SD,US,-0.06845228,0.18674032,-0.30044454
Aurora,KS,US,-0.118125044,0.18723808,-0.30675316
SunRiver,MT,US,-0.11403969,0.19419968,-0.25607666
Osterdock,IA,US,-0.031414665,0.19130148,-0.31630445
Nome,ND,US,-0.06435498,0.17784916,-0.2905783
Elgin,OH,US,-0.0057529705,0.2652907,-0.29134533
Quesada,TX,US,-0.21167043,0.23475826,-0.20615725
Govan,SC,US,0.009263619,0.19602089,-0.18577638
EyersGrove,PA,US,0.020682463,0.31683123,-0.23604643
Petrey,AL,US,-0.032623183,0.20362312,-0.13568603
Gazelle,CA,US,0.024022913,0.12931564,-0.25001696
HaiglerCreek,AZ,US,-0.04849981,0.16308692,-0.2600755
Randolph,MO,US,-0.07933467,0.20892274,-0.3390775
AlpineNortheast,WY,US,-0.16221873,0.19653645,-0.27333465
Thayer,IA,US,-0.07863195,0.20097351,-0.3232501
Curlew,IA,US,-0.059844255,0.18095967,-0.31700158
Bibo,NM,US,-0.06228314,0.1634201,-0.27001542
Julian,NE,US,-0.07029848,0.19294491,-0.32506177
Tintah,MN,US,-0.041274767,0.17633192,-0.30064815
Cardiff,AL,US,-0.024612473,0.20336378,-0.15163279
NewWashington,PA,US,0.0129942475,0.31876665,-0.26926532
Iatan,MO,US,-0.09700509,0.19713122,-0.33092716
Iliamna,AK,US,-0.08832062,0.20681839,-0.27679422
CaliforniaJunction,IA,US,-0.050314084,0.18251461,-0.32201377
Whaleyville,MD,US,0.030784924,0.24572718,-0.22654997
Magnet,NE,US,-0.08793111,0.19227357,-0.31196964
GingerBlue,MO,US,-0.19228527,0.21124297,-0.27762878
Chilili,NM,US,-0.098440714,0.17297514,-0.26889655
Raymond,SD,US,-0.063162066,0.1844928,-0.28517273
Powersville,MO,US,-0.08214836,0.21334773,-0.32482812
Brocket,ND,US,-0.05503752,0.16969343,-0.28668594
Starkville,CO,US,-0.109300554,0.17210692,-0.253494
Macdoel,CA,US,-0.039514486,0.15809768,-0.2504702
FancyGap,VA,US,-0.058995444,0.28702885,-0.23047815
Playas,NM,US,-0.02434527,0.15108788,-0.26088837
Goldville,AL,US,-0.08182922,0.23691536,-0.14444973
MohawkVista,CA,US,-0.05617318,0.18072954,-0.26800856
Alton,IN,US,-0.08776072,0.27662775,-0.2864464
Bergoo,WV,US,-0.049028363,0.28364035,-0.25406832
JacksonJunction,IA,US,-0.04129964,0.18388903,-0.3170295
GlenHaven,WI,US,-0.026122779,0.18930613,-0.31787863
MossLanding,CA,US,0.09776306,0.11971836,-0.2557474
Donnybrook,ND,US,-0.066240646,0.15463643,-0.28529936
Smyrna,SC,US,-0.041805893,0.2555109,-0.19258063
Harrison,SD,US,-0.0791742,0.18695961,-0.3024434
Smithfield,NE,US,-0.12347676,0.1799164,-0.30177605
Leonidas,MN,US,-0.046274345,0.21126704,-0.29377794
Fullerton,ND,US,-0.06871409,0.17106345,-0.2855383
Klein,MT,US,-0.12417293,0.18020126,-0.25839475
RobinsonMill,CA,US,0.06484003,0.12491581,-0.2652104
Sandyville,IA,US,-0.053779427,0.19512267,-0.32596472
ColoradoAcres,TX,US,-0.19435444,0.2269538,-0.20771462
IndianFalls,CA,US,-0.030427149,0.18204054,-0.25587806
BayLake,FL,US,0.012301418,0.2000106,-0.15946098
Elbe,WA,US,-0.12442362,0.16221091,-0.27281195
Amity,MO,US,-0.08474458,0.20464425,-0.33288246
Arcola,MO,US,-0.17215216,0.22208989,-0.29876885
Belva,WV,US,-0.059417754,0.29826033,-0.24712855
HardRock,AZ,US,-0.024358476,0.1590097,-0.2523337
Ward,SD,US,-0.062276002,0.18815008,-0.30024135
LakeCity,SD,US,-0.08141273,0.18172525,-0.29583648
PortAlexander,AK,US,-0.11931102,0.19333963,-0.27820486
Oxford,ID,US,-0.079660006,0.19282107,-0.2579313
Hatfield,MN,US,-0.057056416,0.18550813,-0.30117822
Mizpah,MN,US,-0.055454984,0.20106801,-0.29719043
Farwell,MN,US,-0.0427331,0.17996874,-0.30296758
Earlton,KS,US,-0.13407922,0.19999188,-0.30519488
Elmdale,KS,US,-0.13081345,0.19540384,-0.30035174
Urbank,MN,US,-0.044939324,0.18061206,-0.29884973
Cucumber,WV,US,-0.07559357,0.27395144,-0.23555966
Souris,ND,US,-0.04951073,0.16088542,-0.28087178
LittlejohnIsland,ME,US,-0.0040341057,0.24231018,-0.23622148
Lima,OK,US,-0.17944075,0.2085467,-0.27797124
PaisanoPark,TX,US,-0.20391017,0.23042974,-0.19433905
Kansas,OH,US,0.007882954,0.27048355,-0.29426843
Barney,ND,US,-0.046321955,0.17732489,-0.2947648
Powellville,MD,US,0.030784924,0.24572718,-0.22654997
Riverside,WY,US,-0.119940415,0.19163664,-0.26087072
Oldtown,MD,US,0.02392306,0.34036145,-0.25398594
Eagleville,CA,US,-0.061526395,0.18403958,-0.2595306
Krupp,WA,US,0.008733262,0.121050894,-0.30817372
ArrowRock,MO,US,-0.1271768,0.23192786,-0.31656405
BoyRiver,MN,US,-0.058881942,0.19944507,-0.29644752
Brogan,OR,US,-0.015976526,0.15804103,-0.27112353
Allendale,MO,US,-0.07730652,0.20895779,-0.32730237
NewAlbany,KS,US,-0.13669366,0.19261928,-0.30307648
Garrison,NE,US,-0.08387338,0.19067349,-0.31505448
Nunda,SD,US,-0.07165803,0.18284418,-0.3037389
Laconia,IN,US,-0.07844808,0.2702294,-0.2765759
SouthFork,MO,US,-0.15782976,0.22952816,-0.2657461
Shawmut,MT,US,-0.11571028,0.19084679,-0.2604389
Dovray,MN,US,-0.06119867,0.18608671,-0.30644047
Martin,NE,US,-0.13414901,0.165196,-0.29313427
Niagara,ND,US,-0.055691075,0.16498102,-0.2954197
McKinnon,WY,US,-0.09756473,0.18427435,-0.26080805
Fellows,CA,US,0.042681992,0.11628161,-0.26078975
Archer,NE,US,-0.10424173,0.18751496,-0.3123639
Elyria,NE,US,-0.11742801,0.18688819,-0.30312753
Foster,NE,US,-0.08710428,0.19359446,-0.31259915
ParadiseValley,NV,US,-0.036508337,0.16689853,-0.25646028
NorthSanYsidro,NM,US,-0.1210114,0.1822245,-0.26696157
CowCreek,SD,US,-0.09828402,0.1776663,-0.29472652
Woodford,WI,US,-0.014795203,0.19798672,-0.31248233
Qui-nai-eltVillage,WA,US,-0.068739735,0.16133262,-0.27482644
Skedee,OK,US,-0.14775904,0.19062525,-0.29180714
BellePrairieCity,IL,US,-0.05736616,0.24064153,-0.28717235
Dunbar,WI,US,-0.044119675,0.223419,-0.29572186
Venice,NE,US,-0.060139697,0.18502086,-0.31660223
Swink,OK,US,-0.2020458,0.21406853,-0.24803808
Malo,WA,US,-0.08491699,0.16801623,-0.29721957
Doran,MN,US,-0.033324208,0.17374122,-0.29503515
Antelope,OR,US,-0.050175782,0.14569919,-0.28074953
LakeRobertsHeights,NM,US,-0.060258936,0.17495398,-0.25667706
Leona,KS,US,-0.10071948,0.18990749,-0.32852656
Lamont,FL,US,-0.01938112,0.18587793,-0.15205613
Ophir,UT,US,-0.05540773,0.17140217,-0.24699381
Tolley,ND,US,-0.065901496,0.15279123,-0.2862308
Poole,NE,US,-0.117058165,0.18626793,-0.30473545
IXL,OK,US,-0.17985065,0.20668659,-0.28137755
Elmira,MO,US,-0.08200637,0.21343726,-0.3339351
Pondsville,MD,US,0.067827635,0.31960055,-0.22194852
Satartia,MS,US,-0.14310022,0.20977028,-0.16135947
DamesQuarter,MD,US,0.042129617,0.24874242,-0.22034532
Cora,WY,US,-0.11528101,0.20051564,-0.2666925
Whitehawk,CA,US,-0.05617318,0.18072954,-0.26800856
PrairieRose,ND,US,-0.019950835,0.16742173,-0.2984621
UmberViewHeights,MO,US,-0.17215216,0.22208989,-0.29876885
Nekoma,ND,US,-0.061332032,0.17091988,-0.28042588
LaVictoria,TX,US,-0.20790805,0.22903027,-0.20686029
Neihart,MT,US,-0.13446137,0.20697545,-0.25999746
Crozier,AZ,US,0.00937161,0.14073974,-0.25541165
Echo,UT,US,-0.060115345,0.18007639,-0.24867617
PineIsland,FL,US,-0.027392402,0.20874348,-0.14812842
StateLine,ID,US,-0.055054743,0.114868455,-0.31212685
Turton,SD,US,-0.063162066,0.1844928,-0.28517273
SouthEnd,MN,US,-0.055647023,0.18617772,-0.29385313
Annapolis,IL,US,-0.048439417,0.24739783,-0.30092487
CherokeeCity,AR,US,-0.1889152,0.21896118,-0.26469043
CorralCity,TX,US,-0.19073299,0.1881443,-0.258026
PadreRanchitos,AZ,US,0.020321779,0.12804662,-0.2527404
Hayesville,IA,US,-0.0691083,0.2104862,-0.32780197
Roscoe,MT,US,-0.11349279,0.18796583,-0.27026722
Mammoth,WY,US,-0.12137533,0.19968499,-0.28147274
ChignikLake,AK,US,-0.105759665,0.21544474,-0.27496466
Rea,MO,US,-0.08163929,0.20273171,-0.33049023
Paradise,KS,US,-0.13273314,0.18360975,-0.30328006
Piney,OK,US,-0.1954781,0.22448531,-0.26174897
Naples,SD,US,-0.07336554,0.18443635,-0.29468635
Canoochee,GA,US,0.008760011,0.18468449,-0.15400657
Wilmore,KS,US,-0.1396257,0.18813023,-0.28761652
Carrsville,KY,US,-0.08704566,0.24814212,-0.27026188
Emelle,AL,US,-0.10741976,0.22720185,-0.16758952
Biddle,MT,US,-0.103179194,0.17871419,-0.2742765
Kasaan,AK,US,-0.12845965,0.19468914,-0.28881186
Veteran,WY,US,-0.13910003,0.18822975,-0.26979718
Twilight,WV,US,-0.06725192,0.2872922,-0.23839553
Selz,ND,US,-0.066625826,0.16918361,-0.27911958
RiverSioux,IA,US,-0.0568545,0.18477668,-0.3196394
BurntPrairie,IL,US,-0.05769371,0.24628358,-0.28487363
CrystalMountain,MI,US,-0.016116347,0.21084276,-0.29572856
SunCity,KS,US,-0.13580054,0.1891883,-0.28987756
EagleVillage,AK,US,-0.10638654,0.2079854,-0.27451858
Kathryn,ND,US,-0.06445168,0.17628993,-0.2889996
Clearview,OK,US,-0.1846467,0.21182884,-0.27850404
FishersLanding,NY,US,0.005521928,0.24165314,-0.26874113
SouthGifford,MO,US,-0.08751949,0.22825953,-0.3206884
SalineñoNorth,TX,US,-0.2003921,0.21991903,-0.20960015
Altoona,WA,US,-0.068407394,0.1475256,-0.2689604
Coppock,IA,US,-0.065131925,0.20874208,-0.32512167
Sedan,MN,US,-0.042146713,0.18434358,-0.30877066
GulfPort,IL,US,-0.054494366,0.20778348,-0.3223919
Trail,MN,US,-0.05200323,0.1846748,-0.29554394
HolidayCity,OH,US,-0.001610393,0.25626516,-0.289464
Deputy,IN,US,-0.06525348,0.26847625,-0.28660145
NorthCrowsNest,IN,US,-0.033926364,0.24704336,-0.31322417
Outlook,MT,US,-0.08151304,0.1691336,-0.2799547
CedarMills,MN,US,-0.03775593,0.18089011,-0.31465086
Jessie,ND,US,-0.057057403,0.16676946,-0.28551283
McClenneyTract,CA,US,-0.0024119215,0.13262285,-0.25066653
Inkster,ND,US,-0.04930443,0.16400735,-0.29766172
GillettGrove,IA,US,-0.060571693,0.1830805,-0.31680033
Westervelt,IL,US,-0.044497065,0.23077098,-0.29829684
BoxElder,MT,US,-0.101584256,0.17429897,-0.276425
Hetland,SD,US,-0.07009429,0.18606205,-0.30234656
Woodworth,ND,US,-0.07477634,0.17663693,-0.27738243
LosVeteranosI,TX,US,-0.19435444,0.2269538,-0.20771462
SarahAnn,WV,US,-0.06509651,0.2980411,-0.23615153
CaliforniaHotSprings,CA,US,-0.0024119215,0.13262285,-0.25066653
Cotesfield,NE,US,-0.11054507,0.19031486,-0.30964214
Akaska,SD,US,-0.09531023,0.17586716,-0.2915952
Moclips,WA,US,-0.068739735,0.16133262,-0.27482644
Riceville,PA,US,-0.00070795964,0.28744137,-0.27131453
Cotter,IA,US,-0.054866046,0.20160124,-0.32311812
Belvidere,NE,US,-0.10234037,0.18490537,-0.3088904
Blaine,KY,US,-0.07293166,0.30761108,-0.24470566
Courtenay,ND,US,-0.06471564,0.16763878,-0.28291026
Albany,WY,US,-0.11830082,0.19709541,-0.26119578
Clarksburg,IN,US,-0.042965475,0.25979036,-0.29336014
SouthNaknek,AK,US,-0.08980677,0.20233983,-0.2842274
Westland,PA,US,0.011791399,0.33585125,-0.2703111
Robinson,ND,US,-0.069398224,0.17686746,-0.2777366
BennettSprings,NV,US,-0.03216008,0.15887344,-0.24278715
StrongCity,OK,US,-0.16886978,0.17880102,-0.27985096
Edmond,KS,US,-0.12865506,0.18006131,-0.30605957
WiederkehrVillage,AR,US,-0.18152545,0.2077895,-0.25819275
Pendleton,MO,US,-0.11898845,0.22829945,-0.3124248
Hollister,OK,US,-0.16349368,0.1784445,-0.2701863
Tarnov,NE,US,-0.08924485,0.1948876,-0.3154893
SodaSprings,CA,US,-0.055582657,0.18252094,-0.26106942
CityoftheSun,NM,US,-0.017061174,0.14472328,-0.26585117
Harbine,NE,US,-0.09484086,0.18964313,-0.3112137
Dayton,AL,US,-0.057304196,0.23246583,-0.15763065
Emmet,NE,US,-0.11249972,0.18853708,-0.30340356
Vista,MO,US,-0.16721055,0.22549616,-0.30339867
Faywood,NM,US,-0.04633253,0.16649805,-0.25932035
Hampden,ND,US,-0.05884198,0.16976339,-0.27963823
Saronville,NE,US,-0.10719678,0.18824336,-0.30993778
Stockham,NE,US,-0.10574539,0.18846697,-0.31112468
Robertson,WY,US,-0.10249296,0.18188858,-0.26675448
Graham,AL,US,-0.07211222,0.2272563,-0.14637363
DeerGrove,IL,US,-0.02439828,0.19819833,-0.31770685
Cayuse,OR,US,-0.054351237,0.15690987,-0.26335466
Harwood,MO,US,-0.15291934,0.2123364,-0.31249738
Fenwick,CT,US,0.06546626,0.19112329,-0.2236878
Caballo,NM,US,-0.038446665,0.16349927,-0.26340464
Aldrich,MN,US,-0.04238895,0.18368852,-0.30284256
PortClarence,AK,US,-0.12014175,0.20923209,-0.2639522
LaPrairie,IL,US,-0.066893086,0.21595028,-0.315716
Inverness,MT,US,-0.092707805,0.1807079,-0.2766267
KickingHorse,MT,US,-0.11023569,0.16919842,-0.28688726
Boyds,WA,US,-0.049323857,0.15828393,-0.3029099
Ramirez-Perez,TX,US,-0.20790805,0.22903027,-0.20686029
LasLomitas,TX,US,-0.20636466,0.23014094,-0.21089864
LittleAmerica,WY,US,-0.0898795,0.16636978,-0.27075332
Zion,OK,US,-0.1954781,0.22448531,-0.26174897
Cutter,AZ,US,-0.0018841565,0.15765534,-0.25470874
AuroraCenter,SD,US,-0.0740706,0.18657511,-0.3018983
Ernstville,MD,US,0.058548614,0.33535603,-0.2309723
NorthLilbourn,MO,US,-0.09029889,0.217564,-0.25261563
Osgood,MO,US,-0.07999132,0.21897,-0.32603142
Islandton,SC,US,0.007389346,0.19011268,-0.18326795
Norman,NE,US,-0.12225028,0.1907751,-0.30476123
Youngsville,NM,US,-0.09439348,0.17598939,-0.26943368
Musselshell,MT,US,-0.110618554,0.18088318,-0.26205602
Pronghorn,OR,US,-0.06303732,0.15930264,-0.26289356
Lookout,CA,US,-0.022633782,0.160637,-0.25474817
Louisburg,MN,US,-0.058869384,0.18551719,-0.3112474
Erwin,SD,US,-0.072140455,0.18789226,-0.29857773
ManleyHotSprings,AK,US,-0.10011462,0.20689571,-0.27096575
Tinsman,AR,US,-0.14340419,0.20911984,-0.19871908
KickapooSite5,KS,US,-0.10812005,0.18994637,-0.32654196
Okaton,SD,US,-0.12618566,0.1809358,-0.30443707
WebstersCrossing,NY,US,-0.008552565,0.26802978,-0.26444888
NaraVisa,NM,US,-0.117598936,0.18148163,-0.26936787
Tillatoba,MS,US,-0.12856086,0.20655055,-0.19638383
Jenkinsville,SC,US,-0.04266316,0.24279088,-0.19041315
Clifford,ND,US,-0.044532046,0.16800414,-0.29780766
Lorton,NE,US,-0.07800318,0.19266714,-0.32135576
Regan,ND,US,-0.07282547,0.17518255,-0.28038153
TatMomoli,AZ,US,0.045062307,0.13160445,-0.2582366
Byersville,NY,US,-0.0033334312,0.26901117,-0.2634781
Smicksburg,PA,US,0.011008328,0.33387965,-0.27021933
Meridian,OK,US,-0.15783675,0.19088489,-0.28197894
McCoy,CO,US,-0.09974986,0.19450381,-0.26729918
WightmansGrove,OH,US,0.011350881,0.2705245,-0.29292232
MatfieldGreen,KS,US,-0.13380127,0.19524796,-0.3012017
Huntley,NE,US,-0.11631463,0.18834934,-0.3009274
Udell,IA,US,-0.07871002,0.21394865,-0.3286104
Lebanon,SD,US,-0.08987274,0.17727499,-0.29082286
Leonard,MN,US,-0.054818787,0.18392378,-0.29522333
Tonsina,AK,US,-0.07267334,0.17199476,-0.26909107
Glenville,NC,US,-0.13447896,0.26172385,-0.20364948
Marysville,MT,US,-0.11877493,0.19697788,-0.26165375
KickapooSite7,KS,US,-0.10812005,0.18994637,-0.32654196
Anderson,IA,US,-0.061656035,0.19464512,-0.32374036
Vining,KS,US,-0.10834616,0.18884428,-0.30719906
Strathcona,MN,US,-0.054308254,0.18434814,-0.2929969
Owasa,IA,US,-0.050970584,0.17697297,-0.3149805
Fredonia,ND,US,-0.07958998,0.17588398,-0.28552458
Sugden,OK,US,-0.17845406,0.19117865,-0.26617363
Coyville,KS,US,-0.12725598,0.19263835,-0.30152163
RockyFord,OK,US,-0.18434532,0.21670413,-0.27133614
Millerton,IA,US,-0.0777826,0.20980513,-0.3254575
LakeSanteetlah,NC,US,-0.111873925,0.25062656,-0.1928473
GuadalupeGuerra,TX,US,-0.18506712,0.21832104,-0.20604026
WestRoyLake,MN,US,-0.05197871,0.18484758,-0.29042643
Arbela,MO,US,-0.08238195,0.21709624,-0.32848403
Champion,NE,US,-0.14123791,0.17908716,-0.29102883
Birdsong,AR,US,-0.09500266,0.19164732,-0.2282867
Hardy,IA,US,-0.05446006,0.17414221,-0.31382546
Humboldt,MN,US,-0.048391543,0.18096454,-0.28961107
Tolu,KY,US,-0.09031991,0.25169617,-0.2674089
Cass,WV,US,-0.052543078,0.29625666,-0.25244942
LittleCedar,IA,US,-0.04422189,0.18111238,-0.3096032
TableRock,PA,US,0.06338234,0.31853765,-0.22478908
Ferney,SD,US,-0.063402236,0.18242729,-0.28526735
Langdon,KS,US,-0.14021952,0.18756522,-0.29326186
Mier,IN,US,-0.024709549,0.25320122,-0.29339048
Phillipstown,IL,US,-0.05449769,0.24800421,-0.28430715
BuckGrove,IA,US,-0.060397673,0.19149555,-0.31308776
Rodman,IA,US,-0.0558193,0.17947423,-0.31618062
Rogers,ND,US,-0.061319463,0.165206,-0.28415647
Summerhaven,AZ,US,-0.027790325,0.14708489,-0.250011
EdnaBay,AK,US,-0.1302296,0.19649993,-0.28597534
Hagarville,AR,US,-0.19674358,0.22707623,-0.256423
Athol,KS,US,-0.11720976,0.18225114,-0.3015001
Rockwood,IL,US,-0.065689996,0.24408373,-0.28135166
Maybell,CO,US,-0.083554275,0.17781155,-0.25959095
Saltaire,NY,US,0.06727467,0.19691513,-0.20894083
BayouCorne,LA,US,-0.09753727,0.21057416,-0.16975105
May,OK,US,-0.14993323,0.18329427,-0.28489405
OldEucha,OK,US,-0.18039457,0.21460159,-0.27392703
Surprise,NE,US,-0.088925146,0.19267337,-0.31464824
Orogrande,NM,US,-0.049558498,0.16363382,-0.25712875
SeconsettIsland,MA,US,0.031170176,0.19048728,-0.23179889
Rockport,WA,US,-0.08208623,0.17449188,-0.30867112
Volcano,CA,US,-0.0013984953,0.14464283,-0.2608844
Toeterville,IA,US,-0.04422189,0.18111238,-0.3096032
Central,AK,US,-0.0789721,0.22690095,-0.2833685
DeepCreek,VA,US,0.043822456,0.22451024,-0.21870399
Miltonsburg,OH,US,-0.027755203,0.31865656,-0.27977753
Stoutsville,MO,US,-0.08858125,0.21858437,-0.3095997
Onton,KY,US,-0.062119663,0.24806218,-0.26830482
Truxton,AZ,US,0.009371588,0.14073974,-0.25541162
Dresden,KS,US,-0.13379236,0.17570561,-0.2983851
TwoButtes,CO,US,-0.13952358,0.18783481,-0.2675907
Alice,ND,US,-0.054284446,0.17101553,-0.29212716
CherryLog,GA,US,-0.08565115,0.2509075,-0.18585691
Springbrook,ND,US,-0.07512383,0.17382231,-0.28351736
Trona,CA,US,0.046307642,0.1127132,-0.26313925
DrippingSprings,OK,US,-0.1889152,0.21896118,-0.26469043
Casas,TX,US,-0.18506712,0.21832104,-0.20604026
St.Cloud,MO,US,-0.13858153,0.23958284,-0.29866457
ByramCenter,NJ,US,0.034742348,0.2908684,-0.22236633
Ellston,IA,US,-0.08060883,0.20223479,-0.3236061
Waller,PA,US,-0.0038100777,0.2898012,-0.24714515
Boykin,GA,US,0.0096712615,0.18609193,-0.14803453
Sunwest,AZ,US,0.01570167,0.14070742,-0.24681781
Sawpit,CO,US,-0.08886623,0.18292673,-0.2600648
Pierpoint,CA,US,-0.08061616,0.1756156,-0.26304087
Clinton,NE,US,-0.14049573,0.19546008,-0.28528214
Cathay,ND,US,-0.068966255,0.17158043,-0.28216285
Dickey,ND,US,-0.06584167,0.17216244,-0.28479803
LaGrande,WA,US,-0.12442362,0.16221091,-0.27281195
Greer,AZ,US,-0.059820786,0.15987067,-0.26195747
Delway,NC,US,0.00019142963,0.24756142,-0.20972069
Coburg,IA,US,-0.06479884,0.19148907,-0.32284406
HarrisonCity,PA,US,0.018494327,0.3479082,-0.27166054
Gilead,NE,US,-0.09995385,0.18456298,-0.3099397
Gramling,SC,US,-0.020851543,0.24348098,-0.17960195
Hachita,NM,US,-0.024917172,0.15032429,-0.26315022
Callimont,PA,US,0.010417703,0.29300252,-0.25601196
Jardine,MT,US,-0.12137533,0.19968499,-0.28147274
Dolton,SD,US,-0.06423183,0.1919207,-0.30787677
WideRuins,AZ,US,-0.037099637,0.16407843,-0.261883
Hobucken,NC,US,0.0058222474,0.21073164,-0.22710887
Leando,IA,US,-0.07295505,0.2156586,-0.33047426
Amorita,OK,US,-0.122526966,0.18138106,-0.291741
SequoiaCrest,CA,US,-0.08061616,0.1756156,-0.26304087
Monango,ND,US,-0.07200482,0.16748418,-0.28618777
Ragan,NE,US,-0.12230041,0.19113897,-0.30101988
Willis,KS,US,-0.104592495,0.18915527,-0.32935828
Woodland,MD,US,0.018976813,0.30502793,-0.24736644
Ottosen,IA,US,-0.052322544,0.17748122,-0.31569555
Jolley,IA,US,-0.0575782,0.18302232,-0.31775004
Ronneby,MN,US,-0.021105476,0.1846031,-0.3118406
EastFairview,MT,US,-0.081137754,0.16960892,-0.2863608
Midway,MN,US,-0.04428301,0.18050335,-0.28838918
Idalia,CO,US,-0.1468791,0.18607575,-0.29093766
LoganCreek,NV,US,-0.047082834,0.16477856,-0.2555748
Diaperville,WI,US,-0.07624544,0.21996412,-0.30704483
HerronIsland,WA,US,-0.01977489,0.11687739,-0.29541227
CovenantLife,AK,US,-0.09264417,0.18849887,-0.2727281
Hillman,MN,US,-0.03228523,0.19679539,-0.30352914
Shaniko,OR,US,-0.050175782,0.14569919,-0.28074953
Duran,NM,US,-0.11336015,0.19079894,-0.2574023
Baker,MN,US,-0.02866884,0.17014076,-0.293913
ClearCreek,UT,US,-0.09499787,0.1757363,-0.25831673
Nash,ND,US,-0.04590793,0.16389582,-0.2977404
Granite,OR,US,-0.106791556,0.20168783,-0.27313176
Goldfield,CO,US,-0.12004374,0.19060585,-0.27132493
Denver,MO,US,-0.079931244,0.20745087,-0.3283679
AnzacVillage,NM,US,-0.05550521,0.14752288,-0.27218136
LaLomadeFalcon,TX,US,-0.2003921,0.21991903,-0.20960015
BlueEye,AR,US,-0.20227773,0.21651411,-0.2715465
Reid,MD,US,0.046279844,0.31016982,-0.22978312
Galatia,KS,US,-0.13652559,0.18192714,-0.29641047
ElCapitan,AZ,US,0.0046160175,0.1480869,-0.25133163
Hamlin,KS,US,-0.096193075,0.18822482,-0.32966885
CrabOrchard,NE,US,-0.089873336,0.19190666,-0.31884494
McLean,NE,US,-0.08793111,0.19227357,-0.31196964
Cornlea,NE,US,-0.08924485,0.1948876,-0.3154893
Wheatland,ND,US,-0.045975436,0.1703041,-0.29477414
Elkport,IA,US,-0.031414665,0.19130148,-0.31630445
NaturalBridge,AL,US,-0.08138672,0.22975746,-0.16683349
Texola,OK,US,-0.17588918,0.18146,-0.2714166
LittleOrleans,MD,US,0.020594265,0.32857037,-0.24810725
Regal,MN,US,-0.038181152,0.18384402,-0.31295142
Byron,OK,US,-0.122526966,0.18138106,-0.291741
Reserve,MT,US,-0.072908625,0.17008922,-0.28242314
Berlin,ND,US,-0.06762561,0.17228393,-0.2841255
Cobden,MN,US,-0.06397155,0.18669596,-0.31280178
Nubieber,CA,US,-0.04673874,0.1668573,-0.26175123
KickapooSite6,KS,US,-0.10812005,0.18994637,-0.32654196
