city,dim_1,dim_2,dim_3
EastGlobe,-0.024323914,0.020137066,0.00888037
FernanLakeVillage,-0.05068876,0.005079076,0.028452577
Richey,-0.02364871,0.036197193,0.018391512
Hettick,0.012821589,0.019520804,0.027982624
Gargatha,-0.0016369805,0.01610872,-0.005828195
Strathmere,0.0013166768,0.016536083,-0.032615896
NewLebanon,0.012745741,0.012346139,-0.015296185
Metcalf,0.020594481,0.024139607,0.026585415
GlenAcres,-0.032179795,0.028394595,0.010223609
Gildford,-0.021121645,0.03624737,0.022301111
WestMineral,-0.009045349,0.015079002,0.021759393
Christine,-0.0014869819,0.012544747,0.039215412
Adrian,-0.024634097,0.04296871,0.007532469
GlenEchoPark,0.023104873,-0.012636964,0.044715814
Leslie,0.0051847477,0.0068056793,0.04006792
DiamondBluff,0.024814198,-1.6793609e-05,0.028108714
Sanborn,-0.00685597,0.024600362,0.034421813
CollegeCity,-0.03174109,-0.031488124,0.0004548113
EagleRock,-0.011490348,0.013924157,0.021237511
Kettlersville,0.02573311,0.027505748,0.00729064
Moore,-0.023741229,0.013173012,0.009578683
Notchietown,-0.0078086783,0.010821761,0.01929709
Neahkahnie,-0.049796138,0.038334295,0.010977002
Garfield,-0.018224334,0.032285236,0.01869005
Miami,-0.0009284425,0.0062952396,0.027698712
Louise,-0.011275312,0.024910534,0.02237997
LambsGrove,0.04740586,0.0026256973,0.04181479
BarnesCity,0.04414427,0.0022218935,0.043294534
Seboyeta,-0.038882837,0.03840544,0.015379215
Glenford,0.025529595,0.014638032,0.013540621
ValleySprings,-0.011729927,0.016202074,0.021103958
Renick,-0.0012124043,0.00933526,0.027036974
Dunreith,0.013796936,0.027314948,0.021263115
Tupelo,-0.0015679209,0.03335815,0.031805743
Grandin,0.0014218696,0.011518319,0.04061775
MorganHeights,-0.018725054,-0.00064100313,0.03615335
SierraVillage,-0.025876472,0.020978214,0.008190691
Sisquoc,-0.031182563,0.009739298,0.0019211464
BigArm,-0.03655591,0.008836218,0.032004416
MasonCity,0.008318922,0.034520123,0.033492308
Norris,-0.01738409,0.036316603,0.01936057
Sarahsville,0.01604946,0.0064962925,0.0070322556
Linndale,0.06470291,0.0396431,-0.0029654077
Albrightsville,-0.016255913,0.009978565,-0.042120393
Lehigh,-0.010838255,0.02148052,0.024767725
Binford,-0.009430964,0.024153562,0.03229802
Palisade,0.009599907,0.014717461,0.023332039
Keller,-0.001539391,0.018790469,-0.005049063
Eldon,-0.01362418,0.012764057,0.017368903
Lodoga,-0.035243455,0.036438275,0.015421064
WhiteCloud,0.009084607,0.016745357,0.034485072
Tecopa,-0.030745678,0.04416277,0.009210653
Twining,0.0073256884,0.024571367,-0.020145783
Roslyn,-0.0051497635,0.028856194,0.035267208
StandingRock,-0.015840203,0.02792206,0.009704977
Orrville,-0.015246498,0.029288264,0.014767112
ElCaminoAngosto,-0.042711657,0.047462195,0.0057512554
Fredericksburg,0.0073961327,0.023025224,0.021616133
NewBaltimore,0.015631443,0.019058248,-0.0043957373
PilotMound,0.043512467,0.0055062952,0.043994386
Shongaloo,-0.0104943635,0.021357868,0.01952697
Newtown,0.010972133,0.0063588503,0.023387004
Melvin,-0.033047903,0.048104342,0.010531151
HorseshoeBeach,-0.03165854,0.046031617,0.013707946
Sunshine,-0.040427286,0.060106926,0.011445804
Idledale,-0.0230201,0.039928798,0.011253636
Sauget,0.017725103,-0.017988225,0.05951579
SwanLake,-0.028132817,0.015825417,0.019238785
OldMillCreek,0.075967036,0.02811957,0.022561336
Casa,-0.0064577805,0.016903838,0.024164598
Silverstreet,-0.010216973,0.017839296,0.011744383
Soham,-0.03173675,0.042056773,0.0089868605
Sedgewickville,-0.0014235831,0.017333625,0.02402439
Orlando,-0.0042127063,0.02135052,0.022577235
McDougal,0.0027550608,0.028854342,0.029709553
Haverhill,0.046444777,0.0018525547,0.04083163
Tooleville,-0.01914129,-0.06482819,-0.00411579
Lavina,-0.017325,0.039965708,0.01058794
McIntosh,-0.0146976495,0.029911269,0.027352396
MeadowviewEstates,0.021233438,0.014031217,0.035363052
Winton,-0.0021876767,0.023574928,0.01565111
Utopia,-0.028375696,0.06047149,0.010175898
Winstonville,0.002798454,0.03414968,0.02779017
Muscotah,0.0013039104,0.021180075,0.031623438
Burdette,0.00022111833,0.025756506,0.03332686
LaTour,-0.0076183644,0.005581514,0.027323376
IronCity,-0.007468689,0.021038547,0.017445011
Woolsey,0.00040956392,0.019794483,0.012847914
Lisbon,-0.008884254,0.023101255,0.020522995
Bromide,-0.013111354,0.020349335,0.011293843
SanLorenzo,-0.03541303,0.044583667,0.010935107
Delavan,0.030346034,0.013332097,0.035783377
Rondo,-0.0010678242,0.03007488,0.0292803
Antares,-0.034540784,0.030635772,0.010739446
Selfridge,-0.014051761,0.02769724,0.0292464
Lohman,0.0006523094,0.008866383,0.030184323
Wainiha,-0.0319723,0.047909383,0.009222853
Force,0.0039798566,0.007848049,-0.016944466
Robeline,-0.018919457,0.030023694,0.017868813
Stuart,-0.012616216,0.018222734,0.011818294
FalconMesa,-0.03728963,0.05875663,0.00409969
WestGlacier,-0.026843771,0.0058872383,0.02521223
SaltRock,0.0042212834,0.0037166304,0.00374535
Troutdale,-0.009415267,0.02313125,0.00902953
Florissant,-0.030769857,0.03604075,0.010679094
Parkdale,0.013744305,0.0026342655,0.056946024
PumpBack,-0.015781084,0.0072224815,0.016667966
GeneAutry,-0.012030178,0.024393491,0.016271312
Rebecca,-0.023538135,0.038424704,0.017750591
GrassValley,-0.053781323,0.0028757297,0.019637547
Coxton,-0.0069919857,0.012602853,0.005165952
Woodbine,-0.015992563,0.02177936,0.026704106
Barclay,0.00870812,0.007776781,-0.03701409
Steen,0.026294254,0.021593282,0.035521407
Smithboro,0.0025798806,0.008480807,0.026316844
Starrucca,-0.014800623,0.013397911,-0.026893828
Mansfield,0.0010151616,0.030133924,0.03776055
FrenchCamp,-0.018558081,0.018972995,0.02218173
Farnam,-0.0016532656,0.035066824,0.028735174
Burkittsville,0.019142432,0.0036878642,-0.050092228
OldShawneetown,0.0046586352,0.016497664,0.028046621
Albert,-0.015998745,0.030943595,0.020844564
NorthLawrence,0.03041897,0.024847917,0.0035148542
Lewisville,0.017292337,0.0071866536,0.005180018
MockingbirdValley,0.021233438,0.014031217,0.035363052
Bern,0.0010188869,0.022545435,0.028934285
Combs,-0.0039885333,0.017222838,0.013160638
HolyCross,-0.025134826,0.033273622,0.010184174
Burgoon,0.035598345,0.029140301,0.005652739
Neskowin,-0.055100746,0.031555213,0.012740558
Alvordton,0.03779871,0.03273085,-0.0053327763
Coburn,-0.0019441688,0.006757357,-0.028369805
Cannelburg,0.00922785,0.01940484,0.025675496
MissionHill,0.027683627,0.030909587,0.040342767
Coffey,0.01132415,0.00954511,0.027217854
Manitou,-0.016666884,0.028995598,0.014861073
Deming,-0.031958375,0.028754365,0.012719655
GoldenValley,-0.017709296,0.030763961,0.024164185
WestPoint,0.016265716,0.01084011,0.029031428
Jolly,-0.018972715,0.023023581,0.011133568
Wendell,0.008446343,0.014177698,0.039462924
Volin,0.027683627,0.030909587,0.040342767
LimeRidge,0.028997084,0.008719647,0.01892675
Rehrersburg,0.022052867,0.006160538,-0.06772282
Scotland,0.014126214,0.004665259,-0.011921005
McKnightstown,0.0077538793,0.006913558,-0.039823722
Istachatta,-0.028523996,0.03440458,0.008101241
Adamsburg,0.047915924,0.016191259,-0.024329273
DesArc,0.00046298272,0.011146411,0.02060049
Weinert,-0.020973694,0.03535656,0.0093879765
BuckCreek,0.03290517,0.031137394,0.02383713
Lookeba,-0.014966404,0.030107794,0.017192367
Barronett,0.020603571,0.0088127125,0.021904252
Longstreet,-0.01875919,0.026638996,0.017603528
PinionPines,-0.03630326,0.01154834,0.018111639
Rosalie,0.029304586,0.027226966,0.040928695
Streeter,-0.012243643,0.026835298,0.029398624
Fidelis,-0.017926866,0.035848957,0.015803194
Kittrell,0.0006703807,0.009219645,-0.0076501807
Ogema,0.0085495645,0.015870906,0.0074348794
Butlerville,0.011374008,0.01903093,0.019279761
Whitehorse,-0.015342749,0.029656403,0.028576462
LittleSioux,0.036806144,0.014195486,0.04105253
Mendon,0.0030711733,0.0068525337,0.025989728
BurrOak,-0.004917911,0.028730601,0.029850844
JunctionCity,-0.022582732,0.030982146,0.016399689
Woolstock,0.040322594,0.008632229,0.03837273
Golovin,-0.031079605,0.04381866,0.00812603
Hannasville,0.012745741,0.012346139,-0.015296185
Circleville,-0.0013302033,0.021517254,0.029266257
Freistatt,-0.014406896,0.01445203,0.02203259
St.Louis,-0.014335119,0.02218482,0.0146152275
Reedy,0.00803488,0.004094987,0.0032906297
Fultonham,0.026600067,0.0110777095,0.012099437
Idanha,-0.035273455,0.031579625,0.013217006
Vincent,0.0394371,0.0077523,0.03928228
Venango,-0.0057078963,0.03338596,0.030184908
Salamonia,0.026093172,0.029188415,0.008553725
Rulo,0.0050850147,0.019373143,0.033636663
Palmetto,-0.020307979,0.034474064,0.01858916
GreenSpring,0.022226365,0.004536709,-0.024733463
Sparta,0.01838029,0.020714043,0.0030060224
Lonepine,-0.033887107,0.0028999215,0.02845286
Cloverdale,0.037197944,0.02963789,0.0033566577
SeldoviaVillage,-0.032626916,0.05056419,0.0107974
LakeLeelanau,-0.01164129,0.03975321,-0.012159549
Wainwright,-0.013714993,0.011243897,0.017794326
Argyle,-0.0021302702,0.008892979,0.026009008
Miller'sCove,-0.018273216,0.01725091,0.017287698
Arlington,-0.0065366505,-0.027311994,-0.00094819965
Moonshine,-0.020181183,0.028133472,0.022614399
Longfellow,0.0060445624,0.0043807044,-0.034916755
LaFayette,0.009424731,0.01637663,0.030434724
Willapa,-0.048315372,0.0267358,0.011648894
Lamy,-0.025438074,0.028477317,0.010567655
Alcalde,-0.019222317,0.010647229,0.01168143
Tabiona,-0.035289995,0.034992624,0.013883931
Winchester,-0.0035996465,0.032780137,0.026028879
OaklandAcres,0.04584851,0.0027817562,0.04168347
SantaClaus,-0.017960483,0.03502782,0.015137945
TalladegaSprings,-0.021523153,0.015920052,0.016695037
Prestonville,0.010219181,0.017723981,0.022054395
Frannie,-0.018372212,0.013785962,0.019738225
Daykin,0.0046214648,0.021499196,0.035608876
FortGreenSprings,-0.030020071,0.03783489,0.011345513
Midvale,-0.031467598,-0.013839313,0.021273399
HickoryCorners,0.026021175,0.021300541,-0.0030489357
Winona,-0.017682338,0.037264157,0.020870639
Ulysses,0.01804056,0.023895614,0.04093278
Alston,-0.020741282,0.03603925,0.016274378
McNeal,-0.029912848,0.02429054,0.010031862
Pike,-0.02990233,0.022179918,0.013122463
EllisonBay,-0.0060672923,0.041545387,-0.017577572
Rew,0.0029556272,0.009132987,-0.0075825546
FountainHill,-0.0051384442,0.030263502,0.023194512
Redmon,0.018640995,0.02450577,0.027345993
HumboldtRiverRanch,-0.034071367,0.021293484,0.011608904
Goehner,0.014737235,0.02215093,0.041078813
Booneville,-0.0010809166,0.008083867,0.016183294
Rexford,-0.040860128,-0.00073364354,0.024993956
Plainfield,0.020965423,0.011274813,0.004232391
Hardtner,-0.009051059,0.027706625,0.019917794
Leighton,0.037589986,0.0012076341,0.041585177
Garrett,0.02236082,0.021691822,0.028106483
Templeton,0.014228675,0.0036391674,-0.0004226583
Chili,0.024395641,0.007822979,0.013198885
Blomkest,0.022852076,0.0130297085,0.03973459
Northwood,0.005888936,0.0086229835,-0.025407543
Lutak,-0.026470125,0.04162578,0.009271113
Swaledale,0.03238066,0.010189999,0.038592044
SilverCity,-0.032512758,0.004489302,0.0070329374
Downieville,-0.034433603,0.021905627,0.013311706
Summertown,-0.019017966,0.033368655,0.01581801
KohlsRanch,-0.035660632,0.04601734,0.007827732
Greenbush,0.03604362,0.022844575,0.010361948
LaPlatte,0.026230935,0.003975266,0.035785224
KickapooTribalCenter,0.0013039123,0.021180075,0.031623434
Campus,0.038132478,0.019427894,0.030360483
Regent,-0.017446693,0.03697677,0.021754641
Reddick,0.03878455,0.019858489,0.0298158
Calumet,0.025932748,0.021241141,0.03393233
CedarCrest,-0.015781084,0.0072224815,0.016667966
Mettler,-0.00044507714,-0.026657648,-0.0040603187
Hurdland,0.011147008,0.0072901216,0.025771186
Page,0.00036434084,0.01634829,0.008653937
Villarreal,-0.041097444,0.053316273,0.0073581375
TwinOaks,-0.012183834,0.013850264,0.018462246
RushCenter,-0.01639902,0.03260764,0.019524783
Gillham,-0.012343978,0.020181268,0.014302536
Maxville,-0.032036737,0.030116603,0.0072875293
Gulf,0.0017428042,0.0063895006,0.0007780378
Bowman,-0.015167716,0.022819472,0.012709029
Bieber,-0.020685002,0.015385799,0.009826049
Coldfoot,-0.026359407,0.04101295,0.014372737
Grayson,-0.011086442,0.012625216,0.01634321
Iuka,-0.01699032,0.03237324,0.020804593
Alderpoint,-0.03369513,0.02187463,0.015327061
Arkdale,0.030569592,0.00707344,0.01846488
Kirwin,-0.008628662,0.029979838,0.028953774
Elba,0.023802878,0.0061048917,0.025745261
Coates,0.037918475,-0.02356087,0.03605386
Hobson,-0.015343342,0.029680753,0.01766385
Pentress,0.02568022,0.011430234,0.00010722317
Moorland,0.041880883,0.0056054746,0.042926285
BrooktreePark,0.0044219503,0.004552481,0.041060526
TallTimber,-0.040427286,0.060106926,0.011445804
Kensal,-0.01124117,0.02618441,0.031887688
Clearmont,0.0102809835,0.012733745,0.03344827
Marquette,0.037856787,0.009714371,0.019181047
Allensville,0.00334867,0.017354518,0.022075454
Cornish,-0.012166928,0.031185642,0.019661255
Yogaville,0.0059054056,0.004628908,-0.0052178972
Ogden,-0.00777333,0.022720909,0.019845046
HendersonPoint,-0.01359166,0.029489784,0.012022455
Monroe,0.020238474,0.029323176,0.039953664
Reasnor,0.043972835,-0.0006209611,0.04358104
McClelland,0.027840326,0.003222931,0.03697731
Fenwood,0.02283775,0.014015627,0.008966179
Flournoy,-0.023214325,0.0128321815,0.014698637
PitkasPoint,-0.029983994,0.040681638,0.009302156
Havensville,-0.0027832817,0.022205714,0.026463486
CranberryLake,-0.022989755,0.015543356,-0.003398366
Ulm,-0.003967238,0.029989632,0.028485721
BearLake,2.765283e-05,0.016429413,-0.005968378
Bolivia,-0.011780269,0.025567804,0.011769786
Middletown,0.004461991,0.008192981,0.034526724
Redbird,-0.012549544,0.009324666,0.018131245
Ruby,-0.021362403,0.026035164,0.009289746
Alpine,-0.04098278,0.046497766,0.007431325
Davey,0.031979654,0.01565899,0.042568542
Manter,-0.016238801,0.038542017,0.015235623
Comfort,0.0077425516,0.012567654,0.016482186
Yoder,-0.019086923,0.047848605,0.01978907
Glencoe,0.031541895,0.01516234,0.00041051945
Harding-BirchLakes,-0.024548871,0.019763734,0.009351171
Westby,-0.021364039,0.035102688,0.024468832
Thynedale,0.0062199817,0.008960558,-0.004731932
Hartline,-0.029907309,-0.008836747,0.032585226
Exline,0.014942389,0.0031144964,0.027299976
LakeMcMurray,-0.045417015,0.04181552,0.012704463
Kanorado,-0.017655483,0.040487528,0.018285701
Bogard,-0.00017286651,0.004299964,0.026965922
Norge,-0.017541181,0.024220256,0.01779386
Allentown,-0.022323983,0.03297426,0.01874785
Chinook,-0.054117095,0.03674379,0.010570639
Gakona,-0.019237591,0.033089098,0.010029471
LaurelMountain,0.023030208,0.017632078,0.0003279429
RepublicanCity,0.0008653809,0.031157594,0.031933658
WhiteHeath,0.021962304,0.020177014,0.030253066
Dawn,0.0030911919,0.0051834416,0.025010874
TrinityCenter,-0.030853106,0.016268611,0.017842589
BlueSky,-0.018208217,0.021785006,0.02062681
LittleBitterrootLake,-0.03997414,0.012879403,0.021714145
CenterSandwich,-0.030623365,0.0025765763,-0.026855627
Winthrop,0.0032154862,0.010526678,-0.0017507076
Hillsboro,-0.039853908,0.043111198,0.011761308
Glacier,-0.023730453,0.032519557,0.011582168
Williamson,0.019491851,0.0022497436,0.031334326
Elvaston,0.020368796,0.009746779,0.028566014
Kobuk,-0.028481027,0.039615355,0.011427731
Ouzinkie,-0.03545581,0.05788471,0.0075215907
Amesville,0.010977183,0.006052166,0.008311441
MountUnion,0.03136715,0.0050403043,0.03586966
SteelyHollow,-0.012525594,0.010669354,0.018394299
NewCastle,-0.0024879596,0.015538729,0.0031827525
Brunsville,0.029414965,0.021783117,0.03444903
Kimball,-0.0043622926,0.018138042,0.010020091
Houlton,0.058520842,-0.025205439,0.0438747
Wheatcroft,0.0062833996,0.01536862,0.031181475
Cody,-0.016403243,0.03838117,0.017384846
Grasston,0.038134962,0.004732402,0.03246553
Oilton,-0.0365908,0.057177126,0.0060887136
Tanacross,-0.023366174,0.027534258,0.00961084
DickersonCity,-0.018616559,0.043451417,0.011774755
Barnes,-0.005924643,0.022973776,0.026544517
Boardman,-0.009616845,0.019240513,0.014228333
Braddyville,0.0102809835,0.012733745,0.03344827
Osage,-0.014280331,0.031567324,0.012778371
Coleta,0.048014794,0.008181143,0.03454977
Slabtown,0.0061335587,0.010312325,-0.051436286
Gilliam,-0.0064076213,0.027492393,0.023204062
Rocky,-0.01570335,0.030516937,0.013234371
Colfax,0.00084870274,0.015644746,0.039387975
Cowlington,-0.0045073824,0.009682634,0.020941066
Pax,0.00036434084,0.01634829,0.008653937
Hemlock,0.017314168,0.008662676,0.011972576
CedarGrove,0.017077588,0.02685226,0.014682704
Tolna,-0.009167891,0.024216505,0.031317804
WoodlawnPark,-0.007345687,0.012421854,0.028844032
Crabtree,0.025598178,0.01219937,-0.016455209
Arbovale,-0.0038248987,0.020283187,0.006660955
Leeper,0.007909879,0.0058382084,-0.014492862
Brandsville,-0.0040692384,0.013434085,0.022172732
CouncilHill,-0.013714993,0.011243897,0.017794326
Crandall,0.013116061,0.023775997,0.026483065
Sprague,0.009906559,0.017024249,0.032859717
BeaverValley,-0.033640463,0.043675266,0.009262422
Capron,0.009610147,0.010398467,0.00026496686
Diehlstadt,0.0021440072,0.022203786,0.029698024
Frankfort,0.0028431905,0.028560942,0.03859985
Eros,-0.01336818,0.029666906,0.022899158
Metamora,0.013702426,0.02581899,0.01806833
Indianola,-0.013312993,0.016061919,0.013744844
Ozora,0.0010102032,0.016059589,0.028565127
Campbell,0.0050412393,0.015604793,0.039277807
Nelsonville,0.028310893,0.005704065,0.011004886
Ridott,0.04844476,0.008916164,0.035442874
Louann,-0.005394814,0.022202194,0.02305208
SummitLake,0.004746486,0.020471781,0.0018385069
MelvinVillage,-0.038353432,0.016549883,-0.03697656
Volant,0.019481208,0.014493642,-0.016748257
Abiquiu,-0.026013715,0.011118817,0.014170095
Navarino,0.025832344,0.016945176,-0.0020384367
GreenMountain,0.043953814,0.004880024,0.03747299
Crowheart,-0.0314654,0.046064865,0.010201092
Waltham,0.02784973,0.008719752,0.03155174
Rowan,0.03602593,0.010340135,0.037975386
Lincolnshire,0.021233438,0.014031217,0.035363052
Litchville,-0.0073100682,0.025320895,0.034703247
Popponesset,-0.021126851,0.025027849,-0.042238392
Waterloo,-0.0061832224,0.010437168,0.012176369
Cable,0.0048754895,0.015019203,0.012540199
St.Clement,0.007819586,0.008305417,0.034762226
Hall,-0.0081152,0.022300715,-0.017482646
Bellingham,0.007329283,0.025744498,0.039657123
Connerville,-0.014240045,0.024663288,0.012497984
Jerusalem,0.018431991,0.007808354,0.0042224806
WillowCity,-0.01302546,0.027253782,0.029370483
Landingville,-0.002082043,0.0037710334,-0.07310374
Alexandria,0.02169939,0.008724586,0.02983958
Ekron,0.010046237,0.016591888,0.024577329
Papineau,0.042020656,0.022015184,0.03254179
Germantown,0.002000141,0.01137825,0.019384416
Brady,-0.021951294,0.040888608,0.014146442
Tatums,-0.010622901,0.02896972,0.018952599
Martha,-0.013578024,0.03019701,0.012353425
Tecolote,-0.030808138,0.042268857,0.009326153
McKeansburg,-0.004835055,-0.0005455389,-0.07133224
West,-0.018390095,0.017992355,0.022628294
Wildrose,-0.019255206,0.029712854,0.024019454
Dola,0.026270324,0.028012466,0.0060218396
SmithIsland,0.0044822264,0.018693285,-0.013240887
AnonRaices,-0.04777309,0.08263497,0.0026923146
Flemington,-0.008508395,0.0105836075,0.024825687
Spray,-0.042298574,0.017619096,0.010968852
Meriden,0.028986156,0.019281209,0.034876734
Genoa,-0.022005815,0.03997822,0.0063020824
GravoisMills,-0.0040603094,0.009628177,0.025037019
Lincoln,0.045081794,0.004141716,0.039079558
Longview,0.020228315,0.022808699,0.02779986
ExcelsiorEstates,0.0031629573,0.0010952124,0.028147737
SandFork,0.010782664,0.007426735,0.008457086
Nicolaus,-0.05144372,-0.11426752,-0.012862965
Reeder,-0.015090989,0.027552176,0.016921207
Tina,0.0027222284,0.006557809,0.025464185
Elkton,0.031260468,0.008181828,0.032422382
Tyaskin,0.010058685,0.009611891,-0.018187063
BearCreek,-0.023058321,-0.065419,0.0021645036
Welton,0.0551975,0.0040056636,0.03743636
Goodwin,0.0031118654,0.026625725,0.037151765
Hordville,0.013161622,0.027794626,0.038115617
Why,-0.028586062,0.01849487,0.007832027
